fs      200K    300K    400K    500K
93400   0.05934 0.13508 0.19744 0.3984
93450   0.05933 0.1351  0.19755 0.39863
93500   0.05933 0.13512 0.19764 0.39886
93550   0.05932 0.13514 0.19771 0.39907
93600   0.05931 0.13517 0.19777 0.39928
93650   0.05931 0.1352  0.19782 0.39948
93700   0.0593  0.13523 0.19787 0.39967
93750   0.0593  0.13526 0.19791 0.39984
93800   0.05929 0.1353  0.19794 0.40001
93850   0.05928 0.13534 0.19796 0.40017
93900   0.05927 0.13537 0.19797 0.40033
93950   0.05926 0.13542 0.19799 0.40048
94000   0.05925 0.13548 0.198   0.40062
94050   0.05924 0.13556 0.19802 0.40075
94100   0.05923 0.13564 0.19804 0.40087
94150   0.05923 0.13573 0.19806 0.40099
94200   0.05923 0.13583 0.1981  0.4011
94250   0.05923 0.13593 0.19815 0.4012
94300   0.05923 0.13603 0.19821 0.40131
94350   0.05923 0.13612 0.19827 0.4014
94400   0.05922 0.13621 0.19833 0.40149
94450   0.05921 0.13628 0.19839 0.40158
94500   0.0592  0.13636 0.19845 0.40167
94550   0.05919 0.13642 0.19852 0.40176
94600   0.05918 0.13648 0.19859 0.40184
94650   0.05918 0.13653 0.19866 0.40194
94700   0.05918 0.13658 0.19872 0.40203
94750   0.05917 0.13663 0.19879 0.40212
94800   0.05917 0.13669 0.19885 0.4022
94850   0.05916 0.13674 0.19892 0.40228
94900   0.05915 0.13678 0.19898 0.40236
94950   0.05914 0.13682 0.19905 0.40244
95000   0.05914 0.13686 0.19911 0.4025
95050   0.05914 0.1369  0.19918 0.40258
95100   0.05914 0.13694 0.19925 0.40266
95150   0.05915 0.13698 0.19931 0.40274
95200   0.05915 0.13702 0.19937 0.40282
95250   0.05916 0.13705 0.19943 0.40291
95300   0.05917 0.13709 0.19948 0.40298
95350   0.05918 0.13712 0.19952 0.40306
95400   0.05919 0.13715 0.19956 0.40312
95450   0.0592  0.13718 0.1996  0.40318
95500   0.0592  0.1372  0.19963 0.40323
95550   0.0592  0.13722 0.19966 0.40329
95600   0.05921 0.13725 0.19967 0.40336
95650   0.05921 0.13727 0.19968 0.40341
95700   0.05922 0.13729 0.19969 0.40347
95750   0.05922 0.13731 0.19968 0.40352
95800   0.05923 0.13733 0.19968 0.40356
95850   0.05924 0.13734 0.19967 0.40358
95900   0.05926 0.13735 0.19965 0.4036
95950   0.05928 0.13737 0.19964 0.40361
96000   0.0593  0.13738 0.19962 0.40362
96050   0.05933 0.13741 0.1996  0.40365
96100   0.05935 0.13743 0.19959 0.40368
96150   0.05936 0.13746 0.19957 0.40373
96200   0.05937 0.13748 0.19955 0.40379
96250   0.05938 0.13752 0.19954 0.40385
96300   0.05938 0.13756 0.19952 0.40391
96350   0.05939 0.1376  0.19951 0.40397
96400   0.0594  0.13764 0.1995  0.40403
96450   0.05941 0.13769 0.19949 0.4041
96500   0.05942 0.13775 0.19948 0.40418
96550   0.05943 0.13782 0.19949 0.40426
96600   0.05943 0.13789 0.19951 0.40434
96650   0.05944 0.13796 0.19953 0.40444
96700   0.05945 0.13804 0.19956 0.40453
96750   0.05946 0.13812 0.19959 0.40462
96800   0.05947 0.13821 0.19964 0.4047
96850   0.05948 0.1383  0.1997  0.40476
96900   0.05949 0.1384  0.19977 0.40481
96950   0.0595  0.1385  0.19986 0.40484
97000   0.05951 0.1386  0.19995 0.40485
97050   0.05952 0.13869 0.20005 0.40484
97100   0.05954 0.13877 0.20015 0.40481
97150   0.05956 0.13885 0.20026 0.40477
97200   0.05957 0.13892 0.20038 0.40471
97250   0.05958 0.13899 0.20051 0.40463
97300   0.05959 0.13905 0.20066 0.40455
97350   0.05959 0.13911 0.20082 0.40445
97400   0.05959 0.13918 0.20098 0.40435
97450   0.05959 0.13924 0.20115 0.40424
97500   0.05959 0.1393  0.20132 0.40413
97550   0.0596  0.13937 0.20149 0.40401
97600   0.0596  0.13943 0.20165 0.40389
97650   0.05961 0.13949 0.20181 0.40377
97700   0.05961 0.13954 0.20197 0.40364
97750   0.05962 0.13957 0.20211 0.40352
97800   0.05963 0.13959 0.20224 0.40341
97850   0.05964 0.13959 0.20236 0.40329
97900   0.05965 0.13958 0.20247 0.40317
97950   0.05967 0.13957 0.20259 0.40305
98000   0.05968 0.13955 0.20271 0.40292
98050   0.05969 0.13954 0.20284 0.40281
98100   0.0597  0.13952 0.20297 0.4027
98150   0.05971 0.1395  0.2031  0.40261
98200   0.05971 0.13947 0.20322 0.40254
98250   0.05972 0.13944 0.20333 0.40249
98300   0.05973 0.13941 0.20344 0.40247
98350   0.05973 0.13938 0.20353 0.40248
98400   0.05974 0.13934 0.2036  0.40251
98450   0.05975 0.13931 0.20368 0.40258
98500   0.05976 0.13928 0.20375 0.40267
98550   0.05977 0.13926 0.20383 0.40278
98600   0.05978 0.13925 0.20391 0.40293
98650   0.0598  0.13924 0.20401 0.4031
98700   0.05982 0.13924 0.2041  0.40329
98750   0.05984 0.13923 0.2042  0.4035
98800   0.05985 0.13923 0.20429 0.40373
98850   0.05986 0.13923 0.20439 0.40397
98900   0.05987 0.13924 0.20449 0.40423
98950   0.05988 0.13926 0.20459 0.4045
99000   0.05988 0.13928 0.2047  0.40478
99050   0.05989 0.13932 0.20479 0.40509
99100   0.0599  0.13935 0.20487 0.40542
99150   0.0599  0.13939 0.20495 0.40576
99200   0.05989 0.13943 0.20503 0.4061
99250   0.05989 0.13948 0.2051  0.40644
99300   0.05988 0.13954 0.20519 0.40678
99350   0.05987 0.13961 0.20527 0.40711
99400   0.05987 0.13968 0.20535 0.40743
99450   0.05986 0.13975 0.20542 0.40774
99500   0.05985 0.13983 0.20549 0.40805
99550   0.05985 0.1399  0.20555 0.40835
99600   0.05985 0.13998 0.20563 0.40865
99650   0.05985 0.14005 0.20571 0.40893
99700   0.05986 0.14012 0.2058  0.4092
99750   0.05987 0.14019 0.2059  0.40944
99800   0.05988 0.14025 0.206   0.40967
99850   0.05988 0.1403  0.20608 0.40987
99900   0.05988 0.14034 0.20616 0.41005
99950   0.05988 0.14038 0.20623 0.41022
100000  0.05988 0.14041 0.20631 0.41036
100050  0.05988 0.14044 0.20638 0.41048
100100  0.05988 0.14046 0.20645 0.41057
100150  0.05987 0.14047 0.20652 0.41063
100200  0.05987 0.14048 0.20658 0.41067
100250  0.05986 0.14048 0.20665 0.41068
100300  0.05985 0.14048 0.20669 0.41067
100350  0.05985 0.14048 0.20673 0.41065
100400  0.05985 0.1405  0.20676 0.41063
100450  0.05985 0.14051 0.20678 0.4106
100500  0.05986 0.14052 0.2068  0.41057
100550  0.05986 0.14053 0.20682 0.41055
100600  0.05987 0.14053 0.20684 0.41054
100650  0.05987 0.14054 0.20685 0.41052
100700  0.05987 0.14055 0.20687 0.41049
100750  0.05988 0.14056 0.20689 0.41045
100800  0.05988 0.14057 0.20692 0.41041
100850  0.05989 0.14059 0.20695 0.41035
100900  0.0599  0.1406  0.20698 0.41028
100950  0.0599  0.14062 0.207   0.4102
101000  0.0599  0.14064 0.20702 0.4101
101050  0.05991 0.14067 0.20706 0.40999
101100  0.0599  0.1407  0.20709 0.40989
101150  0.05991 0.14072 0.20712 0.40982
101200  0.05991 0.14074 0.20716 0.40978
101250  0.05991 0.14076 0.20718 0.40976
101300  0.05991 0.14078 0.20719 0.40977
101350  0.05992 0.1408  0.20719 0.4098
101400  0.05992 0.14081 0.20719 0.40986
101450  0.05992 0.14083 0.2072  0.40995
101500  0.05993 0.14086 0.2072  0.41005
101550  0.05995 0.14088 0.20718 0.41016
101600  0.05997 0.14091 0.20717 0.41028
101650  0.05998 0.14094 0.20714 0.41041
101700  0.05999 0.14095 0.20713 0.41055
101750  0.06    0.14097 0.20712 0.4107
101800  0.06001 0.14098 0.20712 0.41083
101850  0.06002 0.14099 0.20712 0.41097
101900  0.06003 0.141   0.20713 0.41111
101950  0.06005 0.141   0.20715 0.41124
102000  0.06006 0.141   0.20717 0.41138
102050  0.06007 0.141   0.2072  0.41152
102100  0.06008 0.14101 0.20723 0.41165
102150  0.06009 0.14102 0.20726 0.4118
102200  0.06009 0.14103 0.2073  0.41197
102250  0.0601  0.14104 0.20735 0.41215
102300  0.06011 0.14105 0.2074  0.41233
102350  0.06012 0.14107 0.20745 0.41253
102400  0.06013 0.14109 0.20751 0.41274
102450  0.06013 0.14112 0.20757 0.41297
102500  0.06014 0.14115 0.20763 0.4132
102550  0.06015 0.14117 0.20769 0.41342
102600  0.06015 0.14118 0.20776 0.41364
102650  0.06016 0.1412  0.20784 0.41385
102700  0.06017 0.14121 0.20793 0.41405
102750  0.06018 0.14124 0.20802 0.41425
102800  0.06019 0.14126 0.20813 0.41443
102850  0.0602  0.14128 0.20823 0.41461
102900  0.06021 0.14131 0.20832 0.41479
102950  0.06022 0.14134 0.20841 0.41497
103000  0.06023 0.14137 0.2085  0.41513
103050  0.06024 0.14137 0.20858 0.4153
103100  0.06025 0.14138 0.20866 0.41547
103150  0.06026 0.14137 0.20874 0.41564
103200  0.06028 0.14137 0.20882 0.41582
103250  0.0603  0.14138 0.20889 0.41601
103300  0.06031 0.14139 0.20897 0.41621
103350  0.06032 0.14141 0.20904 0.41641
103400  0.06033 0.14143 0.2091  0.4166
103450  0.06033 0.14144 0.20916 0.41678
103500  0.06033 0.14146 0.2092  0.41695
103550  0.06032 0.14147 0.20924 0.41713
103600  0.06031 0.14148 0.20927 0.4173
103650  0.0603  0.14148 0.20929 0.41746
103700  0.06029 0.14149 0.2093  0.41761
103750  0.06029 0.1415  0.2093  0.41775
103800  0.06029 0.1415  0.2093  0.4179
103850  0.0603  0.14151 0.20928 0.41804
103900  0.0603  0.14152 0.20927 0.41817
103950  0.06031 0.14153 0.20926 0.41831
104000  0.06033 0.14154 0.20925 0.41846
104050  0.06034 0.14154 0.20925 0.41862
104100  0.06036 0.14154 0.20925 0.41878
104150  0.06037 0.14155 0.20925 0.41895
104200  0.06038 0.14155 0.20924 0.41912
104250  0.06039 0.14154 0.20923 0.41929
104300  0.06039 0.14153 0.20922 0.41945
104350  0.06038 0.14152 0.20922 0.41959
104400  0.06038 0.1415  0.20922 0.41972
104450  0.06038 0.14149 0.20922 0.41984
104500  0.06038 0.14147 0.20923 0.41997
104550  0.06037 0.14146 0.20924 0.42009
104600  0.06038 0.14147 0.20924 0.42021
104650  0.06038 0.14148 0.20924 0.42033
104700  0.06039 0.1415  0.20923 0.42044
104750  0.0604  0.14152 0.20923 0.42056
104800  0.06041 0.14156 0.20923 0.42067
104850  0.06042 0.14161 0.20923 0.42077
104900  0.06043 0.14165 0.20923 0.42086
104950  0.06044 0.14171 0.20925 0.42095
105000  0.06046 0.14177 0.20927 0.42102
105050  0.06047 0.14183 0.2093  0.42109
105100  0.06047 0.1419  0.20935 0.42115
105150  0.06047 0.14197 0.20938 0.42121
105200  0.06047 0.14205 0.20942 0.42128
105250  0.06047 0.14212 0.20944 0.42136
105300  0.06047 0.1422  0.20946 0.42144
105350  0.06047 0.14227 0.20949 0.42154
105400  0.06047 0.14234 0.2095  0.42165
105450  0.06047 0.14242 0.20952 0.42175
105500  0.06047 0.14249 0.20956 0.42184
105550  0.06046 0.14256 0.2096  0.42193
105600  0.06045 0.14262 0.20964 0.42201
105650  0.06045 0.14268 0.20969 0.4221
105700  0.06044 0.14273 0.20973 0.42219
105750  0.06043 0.14277 0.20976 0.42228
105800  0.06043 0.14281 0.2098  0.42238
105850  0.06044 0.14284 0.20983 0.42247
105900  0.06045 0.14287 0.20986 0.42257
105950  0.06045 0.1429  0.20988 0.42266
106000  0.06046 0.14292 0.2099  0.42274
106050  0.06047 0.14294 0.20992 0.42281
106100  0.06047 0.14297 0.20995 0.42287
106150  0.06048 0.143   0.20996 0.42291
106200  0.06049 0.14302 0.20996 0.42295
106250  0.06051 0.14306 0.20996 0.42298
106300  0.06052 0.1431  0.20996 0.42301
106350  0.06054 0.14313 0.20996 0.42303
106400  0.06055 0.14317 0.20996 0.42304
106450  0.06056 0.1432  0.20996 0.42305
106500  0.06057 0.14323 0.20996 0.42305
106550  0.06058 0.14326 0.20997 0.42304
106600  0.06059 0.14328 0.20998 0.42303
106650  0.0606  0.14331 0.20998 0.42302
106700  0.06061 0.14334 0.20998 0.423
106750  0.06062 0.14336 0.20998 0.42298
106800  0.06063 0.14338 0.20997 0.42295
106850  0.06064 0.14339 0.20998 0.42293
106900  0.06064 0.14341 0.20998 0.4229
106950  0.06065 0.14342 0.21    0.4229
107000  0.06065 0.14344 0.21002 0.4229
107050  0.06066 0.14346 0.21004 0.4229
107100  0.06066 0.14348 0.21006 0.42293
107150  0.06067 0.14351 0.21007 0.42296
107200  0.06069 0.14353 0.21009 0.42302
107250  0.0607  0.14356 0.21011 0.4231
107300  0.06071 0.14358 0.21014 0.4232
107350  0.06073 0.1436  0.21017 0.4233
107400  0.06074 0.14362 0.2102  0.42341
107450  0.06075 0.14365 0.21022 0.42351
107500  0.06075 0.14367 0.21025 0.42361
107550  0.06076 0.14369 0.21028 0.42372
107600  0.06076 0.14371 0.2103  0.42382
107650  0.06077 0.14375 0.21032 0.42393
107700  0.06078 0.14379 0.21033 0.42405
107750  0.06078 0.14384 0.21034 0.42417
107800  0.06079 0.14387 0.21034 0.42429
107850  0.06078 0.1439  0.21034 0.42441
107900  0.06078 0.14392 0.21034 0.42453
107950  0.06078 0.14395 0.21033 0.42465
108000  0.06078 0.14398 0.21031 0.42477
108050  0.06077 0.144   0.21029 0.42489
108100  0.06077 0.14402 0.21027 0.42502
108150  0.06077 0.14404 0.21026 0.42515
108200  0.06077 0.14407 0.21027 0.42529
108250  0.06077 0.14409 0.21031 0.42547
108300  0.06077 0.1441  0.21035 0.42567
108350  0.06078 0.14412 0.2104  0.42591
108400  0.06078 0.14414 0.21046 0.42616
108450  0.06078 0.14417 0.21051 0.42643
108500  0.06078 0.14419 0.21056 0.4267
108550  0.06078 0.14422 0.2106  0.42698
108600  0.06079 0.14425 0.21065 0.42727
108650  0.0608  0.14428 0.21071 0.42756
108700  0.06081 0.14431 0.21077 0.42785
108750  0.06082 0.14433 0.21083 0.42814
108800  0.06083 0.14436 0.21089 0.42842
108850  0.06084 0.14438 0.21094 0.42871
108900  0.06084 0.14441 0.21099 0.42899
108950  0.06085 0.14442 0.21104 0.42928
109000  0.06087 0.14444 0.21109 0.42958
109050  0.06088 0.14445 0.21114 0.42989
109100  0.0609  0.14445 0.21121 0.43021
109150  0.0609  0.14445 0.21129 0.43053
109200  0.06091 0.14446 0.21137 0.43084
109250  0.06091 0.14445 0.21146 0.43116
109300  0.06091 0.14444 0.21155 0.43148
109350  0.0609  0.14443 0.21161 0.43179
109400  0.0609  0.14442 0.21166 0.43211
109450  0.0609  0.14442 0.21169 0.43241
109500  0.06091 0.14441 0.21172 0.43271
109550  0.06091 0.1444  0.21173 0.43301
109600  0.06092 0.14438 0.21173 0.43332
109650  0.06093 0.14435 0.21174 0.43361
109700  0.06093 0.14432 0.21174 0.4339
109750  0.06094 0.14429 0.21174 0.43416
109800  0.06095 0.14426 0.21175 0.43441
109850  0.06096 0.14422 0.21174 0.43466
109900  0.06097 0.1442  0.21173 0.43492
109950  0.06099 0.14418 0.21172 0.43519
110000  0.061   0.14417 0.21171 0.43547
110050  0.06101 0.14418 0.2117  0.43574
110100  0.06101 0.14419 0.21168 0.43601
110150  0.06102 0.14421 0.21165 0.43625
110200  0.06103 0.14422 0.21161 0.43648
110250  0.06104 0.14424 0.21156 0.43668
110300  0.06105 0.14425 0.21149 0.43688
110350  0.06106 0.14427 0.21143 0.43706
110400  0.06106 0.14429 0.21137 0.43726
110450  0.06107 0.14432 0.21132 0.43747
110500  0.06107 0.14435 0.21128 0.43769
110550  0.06107 0.14439 0.21125 0.4379
110600  0.06107 0.14443 0.21122 0.4381
110650  0.06106 0.14448 0.21119 0.4383
110700  0.06106 0.14452 0.21116 0.43852
110750  0.06105 0.14456 0.21114 0.43872
110800  0.06104 0.1446  0.21112 0.43892
110850  0.06103 0.14464 0.21112 0.4391
110900  0.06103 0.14467 0.21112 0.43927
110950  0.06102 0.1447  0.21113 0.43943
111000  0.06102 0.14473 0.21113 0.43958
111050  0.06103 0.14475 0.21114 0.43972
111100  0.06103 0.14478 0.21116 0.43986
111150  0.06104 0.1448  0.21116 0.43999
111200  0.06105 0.14483 0.21117 0.44011
111250  0.06106 0.14485 0.21117 0.44022
111300  0.06108 0.14488 0.21117 0.44033
111350  0.06109 0.14492 0.21118 0.44044
111400  0.0611  0.14495 0.21121 0.44054
111450  0.06112 0.14499 0.21123 0.44064
111500  0.06114 0.14501 0.21126 0.44074
111550  0.06115 0.14504 0.21127 0.44083
111600  0.06117 0.14506 0.21129 0.4409
111650  0.06118 0.14508 0.2113  0.44094
111700  0.06118 0.14509 0.2113  0.44095
111750  0.06119 0.1451  0.2113  0.44096
111800  0.0612  0.14511 0.21129 0.44096
111850  0.0612  0.14511 0.21129 0.44098
111900  0.06119 0.14511 0.21128 0.441
111950  0.06119 0.14512 0.21126 0.44104
112000  0.06119 0.14514 0.21123 0.44109
112050  0.06119 0.14517 0.21119 0.44115
112100  0.06119 0.1452  0.21114 0.44124
112150  0.06119 0.14522 0.21109 0.44135
112200  0.06119 0.14525 0.21102 0.44148
112250  0.0612  0.14527 0.21095 0.44165
112300  0.0612  0.14529 0.21085 0.44185
112350  0.0612  0.14531 0.21075 0.44205
112400  0.0612  0.14532 0.21063 0.44227
112450  0.06119 0.14533 0.21051 0.4425
112500  0.06119 0.14534 0.21038 0.44271
112550  0.06118 0.14534 0.21027 0.4429
112600  0.06117 0.14534 0.21018 0.44307
112650  0.06116 0.14533 0.2101  0.44324
112700  0.06115 0.14532 0.21004 0.4434
112750  0.06114 0.14531 0.21001 0.44357
112800  0.06113 0.14531 0.20998 0.44375
112850  0.06112 0.1453  0.20997 0.44394
112900  0.06111 0.1453  0.20996 0.44413
112950  0.0611  0.1453  0.20996 0.44431
113000  0.0611  0.14529 0.20996 0.44448
113050  0.06109 0.14529 0.20996 0.44464
113100  0.06109 0.14528 0.20996 0.44479
113150  0.06109 0.14527 0.20997 0.44494
113200  0.0611  0.14526 0.20997 0.44507
113250  0.06111 0.14526 0.20999 0.4452
113300  0.06112 0.14525 0.21002 0.44532
113350  0.06114 0.14525 0.21007 0.44545
113400  0.06115 0.14525 0.21014 0.44557
113450  0.06116 0.14526 0.21021 0.44569
113500  0.06117 0.14528 0.21027 0.44579
113550  0.06117 0.14532 0.21034 0.44586
113600  0.06118 0.14537 0.2104  0.44591
113650  0.06118 0.14542 0.21047 0.44593
113700  0.06118 0.14548 0.21054 0.44594
113750  0.06117 0.14554 0.21061 0.44593
113800  0.06117 0.1456  0.21067 0.44592
113850  0.06117 0.14566 0.21071 0.44593
113900  0.06117 0.14572 0.21073 0.44595
113950  0.06117 0.14578 0.21075 0.44599
114000  0.06117 0.14584 0.21078 0.44603
114050  0.06117 0.1459  0.21081 0.44608
114100  0.06118 0.14595 0.21084 0.44613
114150  0.06118 0.146   0.21088 0.44618
114200  0.06119 0.14605 0.21093 0.44622
114250  0.0612  0.1461  0.21098 0.44626
114300  0.06121 0.14614 0.21103 0.44631
114350  0.0612  0.14617 0.21106 0.44638
114400  0.0612  0.1462  0.21109 0.44647
114450  0.06119 0.14622 0.21111 0.44656
114500  0.06118 0.14623 0.21113 0.44666
114550  0.06118 0.14624 0.21114 0.44677
114600  0.06117 0.14623 0.21116 0.44688
114650  0.06116 0.14621 0.21118 0.447
114700  0.06115 0.14619 0.21119 0.44711
114750  0.06114 0.14615 0.21119 0.44722
114800  0.06112 0.14611 0.21118 0.44733
114850  0.06111 0.14606 0.21115 0.44741
114900  0.06111 0.14601 0.2111  0.44746
114950  0.0611  0.14596 0.21105 0.44749
115000  0.0611  0.14591 0.211   0.44749
115050  0.06109 0.14586 0.21096 0.44748
115100  0.06108 0.14581 0.21092 0.44745
115150  0.06107 0.14577 0.21089 0.44741
115200  0.06106 0.14573 0.21086 0.44734
115250  0.06105 0.14569 0.21083 0.44727
115300  0.06105 0.14565 0.2108  0.44718
115350  0.06104 0.14562 0.21076 0.44708
115400  0.06104 0.14559 0.21072 0.44698
115450  0.06103 0.14557 0.21068 0.44688
115500  0.06103 0.14554 0.21066 0.44678
115550  0.06102 0.14551 0.21064 0.4467
115600  0.06102 0.14548 0.21064 0.44664
115650  0.06102 0.14546 0.21065 0.44662
115700  0.06101 0.14544 0.21067 0.44662
115750  0.06101 0.14543 0.2107  0.44662
115800  0.06102 0.14542 0.21073 0.44664
115850  0.06102 0.14542 0.21077 0.44666
115900  0.06104 0.14542 0.21082 0.44668
115950  0.06106 0.14542 0.21088 0.4467
116000  0.06107 0.14544 0.21095 0.44673
116050  0.06109 0.14546 0.21101 0.44675
116100  0.06111 0.14547 0.21107 0.44678
116150  0.06113 0.14549 0.21112 0.4468
116200  0.06115 0.1455  0.21118 0.44682
116250  0.06116 0.14552 0.21125 0.44682
116300  0.06117 0.14553 0.21132 0.44681
116350  0.06118 0.14554 0.21141 0.4468
116400  0.06118 0.14555 0.21151 0.44679
116450  0.06118 0.14555 0.21163 0.44679
116500  0.06119 0.14554 0.21177 0.4468
116550  0.06119 0.14553 0.21192 0.44681
116600  0.0612  0.14552 0.21208 0.44681
116650  0.0612  0.1455  0.21225 0.44682
116700  0.0612  0.14548 0.21242 0.44682
116750  0.0612  0.14546 0.21258 0.44682
116800  0.06121 0.14544 0.21274 0.44683
116850  0.06121 0.14542 0.21288 0.44685
116900  0.06121 0.14541 0.21302 0.44688
116950  0.06122 0.14541 0.21315 0.44692
117000  0.06123 0.1454  0.21325 0.44698
117050  0.06124 0.14541 0.21334 0.44704
117100  0.06126 0.14543 0.21341 0.4471
117150  0.06128 0.14545 0.21345 0.44718
117200  0.06129 0.14548 0.21348 0.44726
117250  0.06131 0.14551 0.21349 0.44734
117300  0.06131 0.14554 0.2135  0.44742
117350  0.06132 0.14557 0.21349 0.44751
117400  0.06131 0.1456  0.21348 0.4476
117450  0.06131 0.14563 0.21346 0.44771
117500  0.06131 0.14566 0.21344 0.44783
117550  0.0613  0.14569 0.21342 0.44796
117600  0.06129 0.14572 0.21338 0.4481
117650  0.06127 0.14574 0.21334 0.44824
117700  0.06126 0.14577 0.2133  0.44838
117750  0.06125 0.14579 0.21324 0.44851
117800  0.06123 0.14581 0.21319 0.44864
117850  0.06121 0.14582 0.21312 0.44877
117900  0.0612  0.14583 0.21304 0.44891
117950  0.06118 0.14583 0.21296 0.44903
