   fs      Gr    Gr-SV   Gr-DV   Gr-SW
 268200 0.24282 0.37975 0.13332 0.48681
 268250 0.24275  0.3796 0.13333  0.487
 268300 0.24267 0.37946 0.13334  0.4872
 268350 0.24259 0.37932 0.13334  0.4874
 268400 0.24252 0.37917 0.13335  0.4876
 268450 0.24244 0.37903 0.13336 0.48781
 268500 0.24236 0.37889 0.13336 0.48801
 268550 0.24229 0.37874 0.13337 0.48821
 268600 0.24221  0.3786 0.13338 0.48841
 268650 0.24214 0.37845 0.13338 0.48862
 268700 0.24206 0.37831 0.13339 0.48882
 268750 0.24198 0.37817  0.1334 0.48903
 268800 0.24191 0.37802  0.1334 0.48923
 268850 0.24183 0.37788 0.13341 0.48944
 268900 0.24175 0.37773 0.13342 0.48965
 268950 0.24168 0.37759 0.13342 0.48986
 269000  0.2416 0.37744 0.13343 0.49007
 269050 0.24152  0.3773 0.13344 0.49027
 269100 0.24145 0.37715 0.13344 0.49048
 269150 0.24137 0.37701 0.13345 0.49069
 269200 0.24129 0.37686 0.13346 0.49091
 269250 0.24122 0.37671 0.13347 0.49112
 269300 0.24114 0.37657 0.13347 0.49133
 269350 0.24106 0.37642 0.13348 0.49154
 269400 0.24099 0.37628 0.13349 0.49176
 269450 0.24091 0.37613 0.13349 0.49197
 269500 0.24083 0.37598  0.1335 0.49219
 269550 0.24076 0.37584 0.13351  0.4924
 269600 0.24068 0.37569 0.13352 0.49262
 269650  0.2406 0.37554 0.13352 0.49283
 269700 0.24053  0.3754 0.13353 0.49305
 269750 0.24045 0.37525 0.13354 0.49327
 269800 0.24037  0.3751 0.13355 0.49349
 269850  0.2403 0.37495 0.13355 0.49371
 269900 0.24022 0.37481 0.13356 0.49393
 269950 0.24014 0.37466 0.13357 0.49415
 270000 0.24007 0.37451 0.13358 0.49437
 270050 0.23999 0.37436 0.13358 0.49459
 270100 0.23991 0.37421 0.13359 0.49481
 270150 0.23984 0.37407  0.1336 0.49504
 270200 0.23976 0.37392 0.13361 0.49526
 270250 0.23968 0.37377 0.13361 0.49549
 270300 0.23961 0.37362 0.13362 0.49571
 270350 0.23953 0.37347 0.13363 0.49594
 270400 0.23945 0.37332 0.13364 0.49616
 270450 0.23937 0.37317 0.13365 0.49639
 270500  0.2393 0.37302 0.13365 0.49662
 270550 0.23922 0.37288 0.13366 0.49685
 270600 0.23914 0.37273 0.13367 0.49708
 270650 0.23907 0.37258 0.13368  0.4973
 270700 0.23899 0.37243 0.13369 0.49753
 270750 0.23891 0.37228 0.13369 0.49777
 270800 0.23884 0.37213  0.1337  0.498
 270850 0.23876 0.37198 0.13371 0.49823
 270900 0.23868 0.37183 0.13372 0.49846
 270950  0.2386 0.37168 0.13373  0.4987
 271000 0.23853 0.37153 0.13374 0.49893
 271050 0.23845 0.37138 0.13374 0.49916
 271100 0.23837 0.37122 0.13375  0.4994
 271150  0.2383 0.37107 0.13376 0.49964
 271200 0.23822 0.37092 0.13377 0.49987
 271250 0.23814 0.37077 0.13378 0.50011
 271300 0.23807 0.37062 0.13379 0.50035
 271350 0.23799 0.37047 0.13379 0.50059
 271400 0.23791 0.37032  0.1338 0.50083
 271450 0.23783 0.37017 0.13381 0.50106
 271500 0.23776 0.37001 0.13382 0.50131
 271550 0.23768 0.36986 0.13383 0.50155
 271600  0.2376 0.36971 0.13384 0.50179
 271650 0.23752 0.36956 0.13385 0.50203
 271700 0.23745 0.36941 0.13386 0.50227
 271750 0.23737 0.36925 0.13386 0.50252
 271800 0.23729  0.3691 0.13387 0.50276
 271850 0.23722 0.36895 0.13388 0.50301
 271900 0.23714 0.36879 0.13389 0.50325
 271950 0.23706 0.36864  0.1339  0.5035
 272000 0.23698 0.36849 0.13391 0.50374
 272050 0.23691 0.36834 0.13392 0.50399
 272100 0.23683 0.36818 0.13393 0.50424
 272150 0.23675 0.36803 0.13394 0.50449
 272200 0.23667 0.36787 0.13394 0.50474
 272250  0.2366 0.36772 0.13395 0.50499
 272300 0.23652 0.36757 0.13396 0.50524
 272350 0.23644 0.36741 0.13397 0.50549
 272400 0.23636 0.36726 0.13398 0.50574
 272450 0.23629  0.3671 0.13399  0.506
 272500 0.23621 0.36695  0.134  0.50625
 272550 0.23613  0.3668 0.13401  0.5065
 272600 0.23605 0.36664 0.13402 0.50676
 272650 0.23598 0.36649 0.13403 0.50701
 272700  0.2359 0.36633 0.13404 0.50727
 272750 0.23582 0.36618 0.13405 0.50752
 272800 0.23574 0.36602 0.13406 0.50778
 272850 0.23567 0.36586 0.13407 0.50804
 272900 0.23559 0.36571 0.13408  0.5083
 272950 0.23551 0.36555 0.13408 0.50856
 273000 0.23543  0.3654 0.13409 0.50882
 273050 0.23535 0.36524  0.1341 0.50908
 273100 0.23528 0.36509 0.13411 0.50934
 273150  0.2352 0.36493 0.13412  0.5096
 273200 0.23512 0.36477 0.13413 0.50986
 273250 0.23504 0.36462 0.13414 0.51012
 273300 0.23497 0.36446 0.13415 0.51039
 273350 0.23489  0.3643 0.13416 0.51065
 273400 0.23481 0.36415 0.13417 0.51092
 273450 0.23473 0.36399 0.13418 0.51118
 273500 0.23465 0.36383 0.13419 0.51145
 273550 0.23458 0.36368  0.1342 0.51171
 273600  0.2345 0.36352 0.13421 0.51198
 273650 0.23442 0.36336 0.13422 0.51225
 273700 0.23434  0.3632 0.13423 0.51252
 273750 0.23427 0.36304 0.13424 0.51279
 273800 0.23419 0.36289 0.13425 0.51306
 273850 0.23411 0.36273 0.13426 0.51333
 273900 0.23403 0.36257 0.13427  0.5136
 273950 0.23395 0.36241 0.13428 0.51387
 274000 0.23388 0.36225 0.13429 0.51414
 274050  0.2338  0.3621  0.1343 0.51441
 274100 0.23372 0.36194 0.13431 0.51469
 274150 0.23364 0.36178 0.13433 0.51496
 274200 0.23356 0.36162 0.13434 0.51524
 274250 0.23349 0.36146 0.13435 0.51551
 274300 0.23341  0.3613 0.13436 0.51579
 274350 0.23333 0.36114 0.13437 0.51607
 274400 0.23325 0.36098 0.13438 0.51634
 274450 0.23317 0.36082 0.13439 0.51662
 274500  0.2331 0.36066  0.1344  0.5169
 274550 0.23302  0.3605 0.13441 0.51718
 274600 0.23294 0.36034 0.13442 0.51746
 274650 0.23286 0.36018 0.13443 0.51774
 274700 0.23278 0.36002 0.13444 0.51802
 274750  0.2327 0.35986 0.13445  0.5183
 274800 0.23263  0.3597 0.13446 0.51859
 274850 0.23255 0.35954 0.13447 0.51887
 274900 0.23247 0.35938 0.13448 0.51915
 274950 0.23239 0.35922  0.1345 0.51944
 275000 0.23231 0.35906 0.13451 0.51972
 275050 0.23223  0.3589 0.13452 0.52001
 275100 0.23216 0.35873 0.13453 0.52029
 275150 0.23208 0.35857 0.13454 0.52058
 275200  0.232  0.35841 0.13455 0.52087
 275250 0.23192 0.35825 0.13456 0.52116
 275300 0.23184 0.35809 0.13457 0.52145
 275350 0.23176 0.35792 0.13458 0.52174
 275400 0.23169 0.35776  0.1346 0.52203
 275450 0.23161  0.3576 0.13461 0.52232
 275500 0.23153 0.35744 0.13462 0.52261
 275550 0.23145 0.35728 0.13463  0.5229
 275600 0.23137 0.35711 0.13464 0.52319
 275650 0.23129 0.35695 0.13465 0.52349
 275700 0.23122 0.35679 0.13466 0.52378
 275750 0.23114 0.35662 0.13468 0.52408
 275800 0.23106 0.35646 0.13469 0.52437
 275850 0.23098  0.3563  0.1347 0.52467
 275900  0.2309 0.35613 0.13471 0.52496
 275950 0.23082 0.35597 0.13472 0.52526
 276000 0.23074 0.35581 0.13473 0.52556
 276050 0.23067 0.35564 0.13474 0.52586
 276100 0.23059 0.35548 0.13476 0.52616
 276150 0.23051 0.35531 0.13477 0.52646
 276200 0.23043 0.35515 0.13478 0.52676
 276250 0.23035 0.35498 0.13479 0.52706
 276300 0.23027 0.35482  0.1348 0.52736
 276350 0.23019 0.35466 0.13482 0.52766
 276400 0.23012 0.35449 0.13483 0.52796
 276450 0.23004 0.35433 0.13484 0.52827
 276500 0.22996 0.35416 0.13485 0.52857
 276550 0.22988  0.354  0.13486 0.52888
 276600  0.2298 0.35383 0.13487 0.52918
 276650 0.22972 0.35366 0.13489 0.52949
 276700 0.22964  0.3535  0.1349  0.5298
 276750 0.22956 0.35333 0.13491  0.5301
 276800 0.22949 0.35317 0.13492 0.53041
 276850 0.22941  0.353  0.13494 0.53072
 276900 0.22933 0.35283 0.13495 0.53103
 276950 0.22925 0.35267 0.13496 0.53134
 277000 0.22917  0.3525 0.13497 0.53165
 277050 0.22909 0.35234 0.13498 0.53196
 277100 0.22901 0.35217  0.135  0.53227
 277150 0.22893  0.352  0.13501 0.53259
 277200 0.22885 0.35183 0.13502  0.5329
 277250 0.22878 0.35167 0.13503 0.53321
 277300  0.2287  0.3515 0.13505 0.53353
 277350 0.22862 0.35133 0.13506 0.53384
 277400 0.22854 0.35117 0.13507 0.53416
 277450 0.22846  0.351  0.13508 0.53447
 277500 0.22838 0.35083  0.1351 0.53479
 277550  0.2283 0.35066 0.13511 0.53511
 277600 0.22822 0.35049 0.13512 0.53543
 277650 0.22814 0.35033 0.13513 0.53575
 277700 0.22806 0.35016 0.13515 0.53607
 277750 0.22799 0.34999 0.13516 0.53639
 277800 0.22791 0.34982 0.13517 0.53671
 277850 0.22783 0.34965 0.13519 0.53703
 277900 0.22775 0.34948  0.1352 0.53735
 277950 0.22767 0.34931 0.13521 0.53767
 278000 0.22759 0.34915 0.13522  0.538
 278050 0.22751 0.34898 0.13524 0.53832
 278100 0.22743 0.34881 0.13525 0.53865
 278150 0.22735 0.34864 0.13526 0.53897
 278200 0.22727 0.34847 0.13528  0.5393
 278250 0.22719  0.3483 0.13529 0.53962
 278300 0.22711 0.34813  0.1353 0.53995
 278350 0.22704 0.34796 0.13532 0.54028
 278400 0.22696 0.34779 0.13533 0.54061
 278450 0.22688 0.34762 0.13534 0.54094
 278500  0.2268 0.34745 0.13536 0.54127
 278550 0.22672 0.34728 0.13537  0.5416
 278600 0.22664 0.34711 0.13538 0.54193
 278650 0.22656 0.34693  0.1354 0.54226
 278700 0.22648 0.34676 0.13541 0.54259
 278750  0.2264 0.34659 0.13542 0.54292
 278800 0.22632 0.34642 0.13544 0.54326
 278850 0.22624 0.34625 0.13545 0.54359
 278900 0.22616 0.34608 0.13546 0.54393
 278950 0.22608 0.34591 0.13548 0.54426
 279000  0.226  0.34573 0.13549  0.5446
 279050 0.22592 0.34556  0.1355 0.54494
 279100 0.22585 0.34539 0.13552 0.54527
 279150 0.22577 0.34522 0.13553 0.54561
 279200 0.22569 0.34505 0.13555 0.54595
 279250 0.22561 0.34487 0.13556 0.54629
 279300 0.22553  0.3447 0.13557 0.54663
 279350 0.22545 0.34453 0.13559 0.54697
 279400 0.22537 0.34436  0.1356 0.54731
 279450 0.22529 0.34418 0.13562 0.54765
 279500 0.22521 0.34401 0.13563  0.548
 279550 0.22513 0.34384 0.13564 0.54834
 279600 0.22505 0.34366 0.13566 0.54868
 279650 0.22497 0.34349 0.13567 0.54903
 279700 0.22489 0.34332 0.13569 0.54937
 279750 0.22481 0.34314  0.1357 0.54972
 279800 0.22473 0.34297 0.13571 0.55006
 279850 0.22465 0.34279 0.13573 0.55041
 279900 0.22457 0.34262 0.13574 0.55076
 279950 0.22449 0.34245 0.13576 0.55111
 280000 0.22441 0.34227 0.13577 0.55146
 280050 0.22433  0.3421 0.13578 0.55181
 280100 0.22425 0.34192  0.1358 0.55216
 280150 0.22417 0.34175 0.13581 0.55251
 280200 0.22409 0.34157 0.13583 0.55286
 280250 0.22401  0.3414 0.13584 0.55321
 280300 0.22393 0.34122 0.13586 0.55356
 280350 0.22385 0.34105 0.13587 0.55392
 280400 0.22377 0.34087 0.13589 0.55427
 280450 0.22369  0.3407  0.1359 0.55463
 280500 0.22361 0.34052 0.13592 0.55498
 280550 0.22353 0.34034 0.13593 0.55534
 280600 0.22345 0.34017 0.13594 0.55569
 280650 0.22337 0.33999 0.13596 0.55605
 280700 0.22329 0.33982 0.13597 0.55641
 280750 0.22321 0.33964 0.13599 0.55677
 280800 0.22313 0.33946  0.136  0.55713
 280850 0.22305 0.33929 0.13602 0.55749
 280900 0.22297 0.33911 0.13603 0.55785
 280950 0.22289 0.33893 0.13605 0.55821
 281000 0.22281 0.33875 0.13606 0.55857
 281050 0.22273 0.33858 0.13608 0.55893
 281100 0.22265  0.3384 0.13609 0.55929
 281150 0.22257 0.33822 0.13611 0.55966
 281200 0.22249 0.33804 0.13612 0.56002
 281250 0.22241 0.33787 0.13614 0.56039
 281300 0.22233 0.33769 0.13615 0.56075
 281350 0.22225 0.33751 0.13617 0.56112
 281400 0.22217 0.33733 0.13618 0.56149
 281450 0.22209 0.33715  0.1362 0.56185
 281500 0.22201 0.33698 0.13621 0.56222
 281550 0.22193  0.3368 0.13623 0.56259
 281600 0.22185 0.33662 0.13625 0.56296
 281650 0.22177 0.33644 0.13626 0.56333
 281700 0.22169 0.33626 0.13628  0.5637
 281750 0.22161 0.33608 0.13629 0.56407
 281800 0.22153  0.3359 0.13631 0.56444
 281850 0.22145 0.33572 0.13632 0.56482
 281900 0.22137 0.33554 0.13634 0.56519
 281950 0.22129 0.33536 0.13635 0.56556
 282000 0.22121 0.33518 0.13637 0.56594
 282050 0.22113  0.335  0.13638 0.56631
 282100 0.22105 0.33482  0.1364 0.56669
 282150 0.22097 0.33464 0.13642 0.56706
 282200 0.22089 0.33446 0.13643 0.56744
 282250 0.22081 0.33428 0.13645 0.56782
 282300 0.22073  0.3341 0.13646  0.5682
 282350 0.22065 0.33392 0.13648 0.56858
 282400 0.22057 0.33374  0.1365 0.56896
 282450 0.22049 0.33356 0.13651 0.56934
 282500 0.22041 0.33338 0.13653 0.56972
 282550 0.22033  0.3332 0.13654  0.5701
 282600 0.22025 0.33302 0.13656 0.57048
 282650 0.22016 0.33284 0.13658 0.57086
 282700 0.22008 0.33265 0.13659 0.57125
 282750   0.22  0.33247 0.13661 0.57163
 282800 0.21992 0.33229 0.13662 0.57201
 282850 0.21984 0.33211 0.13664  0.5724
 282900 0.21976 0.33193 0.13666 0.57279
 282950 0.21968 0.33174 0.13667 0.57317
 283000  0.2196 0.33156 0.13669 0.57356
 283050 0.21952 0.33138  0.1367 0.57395
 283100 0.21944  0.3312 0.13672 0.57434
 283150 0.21936 0.33101 0.13674 0.57473
 283200 0.21928 0.33083 0.13675 0.57512
 283250  0.2192 0.33065 0.13677 0.57551
 283300 0.21912 0.33046 0.13679  0.5759
 283350 0.21904 0.33028  0.1368 0.57629
 283400 0.21896  0.3301 0.13682 0.57668
 283450 0.21887 0.32991 0.13684 0.57707
 283500 0.21879 0.32973 0.13685 0.57747
 283550 0.21871 0.32955 0.13687 0.57786
 283600 0.21863 0.32936 0.13689 0.57826
 283650 0.21855 0.32918  0.1369 0.57865
 283700 0.21847 0.32899 0.13692 0.57905
 283750 0.21839 0.32881 0.13694 0.57944
 283800 0.21831 0.32862 0.13695 0.57984
 283850 0.21823 0.32844 0.13697 0.58024
 283900 0.21815 0.32825 0.13699 0.58064
 283950 0.21807 0.32807  0.137  0.58104
 284000 0.21799 0.32788 0.13702 0.58144
 284050  0.2179  0.3277 0.13704 0.58184
 284100 0.21782 0.32751 0.13706 0.58224
 284150 0.21774 0.32733 0.13707 0.58264
 284200 0.21766 0.32714 0.13709 0.58304
 284250 0.21758 0.32696 0.13711 0.58345
 284300  0.2175 0.32677 0.13712 0.58385
 284350 0.21742 0.32659 0.13714 0.58426
 284400 0.21734  0.3264 0.13716 0.58466
 284450 0.21726 0.32621 0.13718 0.58507
 284500 0.21718 0.32603 0.13719 0.58547
 284550 0.21709 0.32584 0.13721 0.58588
 284600 0.21701 0.32565 0.13723 0.58629
 284650 0.21693 0.32547 0.13724  0.5867
 284700 0.21685 0.32528 0.13726 0.58711
 284750 0.21677 0.32509 0.13728 0.58751
 284800 0.21669 0.32491  0.1373 0.58792
 284850 0.21661 0.32472 0.13731 0.58834
 284900 0.21653 0.32453 0.13733 0.58875
 284950 0.21645 0.32434 0.13735 0.58916
 285000 0.21636 0.32416 0.13737 0.58957
 285050 0.21628 0.32397 0.13738 0.58999
 285100  0.2162 0.32378  0.1374  0.5904
 285150 0.21612 0.32359 0.13742 0.59081
 285200 0.21604  0.3234 0.13744 0.59123
 285250 0.21596 0.32321 0.13746 0.59165
 285300 0.21588 0.32303 0.13747 0.59206
 285350 0.21579 0.32284 0.13749 0.59248
 285400 0.21571 0.32265 0.13751  0.5929
 285450 0.21563 0.32246 0.13753 0.59332
 285500 0.21555 0.32227 0.13755 0.59373
 285550 0.21547 0.32208 0.13756 0.59415
 285600 0.21539 0.32189 0.13758 0.59457
 285650 0.21531  0.3217  0.1376  0.595
 285700 0.21523 0.32151 0.13762 0.59542
 285750 0.21514 0.32132 0.13764 0.59584
 285800 0.21506 0.32113 0.13765 0.59626
 285850 0.21498 0.32094 0.13767 0.59669
 285900  0.2149 0.32075 0.13769 0.59711
 285950 0.21482 0.32056 0.13771 0.59754
 286000 0.21474 0.32037 0.13773 0.59796
 286050 0.21465 0.32018 0.13774 0.59839
 286100 0.21457 0.31999 0.13776 0.59881
 286150 0.21449  0.3198 0.13778 0.59924
 286200 0.21441 0.31961  0.1378 0.59967
 286250 0.21433 0.31942 0.13782  0.6001
 286300 0.21425 0.31923 0.13784 0.60053
 286350 0.21417 0.31904 0.13786 0.60096
 286400 0.21408 0.31884 0.13787 0.60139
 286450  0.214  0.31865 0.13789 0.60182
 286500 0.21392 0.31846 0.13791 0.60225
 286550 0.21384 0.31827 0.13793 0.60268
 286600 0.21376 0.31808 0.13795 0.60312
 286650 0.21368 0.31788 0.13797 0.60355
 286700 0.21359 0.31769 0.13799 0.60398
 286750 0.21351  0.3175  0.138  0.60442
 286800 0.21343 0.31731 0.13802 0.60486
 286850 0.21335 0.31711 0.13804 0.60529
 286900 0.21327 0.31692 0.13806 0.60573
 286950 0.21319 0.31673 0.13808 0.60617
 287000  0.2131 0.31654  0.1381  0.6066
 287050 0.21302 0.31634 0.13812 0.60704
 287100 0.21294 0.31615 0.13814 0.60748
 287150 0.21286 0.31596 0.13816 0.60792
 287200 0.21278 0.31576 0.13818 0.60836
 287250 0.21269 0.31557 0.13819 0.60881
 287300 0.21261 0.31537 0.13821 0.60925
 287350 0.21253 0.31518 0.13823 0.60969
 287400 0.21245 0.31499 0.13825 0.61013
 287450 0.21237 0.31479 0.13827 0.61058
 287500 0.21228  0.3146 0.13829 0.61102
 287550  0.2122  0.3144 0.13831 0.61147
 287600 0.21212 0.31421 0.13833 0.61191
 287650 0.21204 0.31401 0.13835 0.61236
 287700 0.21196 0.31382 0.13837 0.61281
 287750 0.21187 0.31362 0.13839 0.61326
 287800 0.21179 0.31343 0.13841  0.6137
 287850 0.21171 0.31323 0.13843 0.61415
 287900 0.21163 0.31304 0.13845  0.6146
 287950 0.21155 0.31284 0.13847 0.61505
 288000 0.21146 0.31265 0.13849  0.6155
 288050 0.21138 0.31245 0.13851 0.61596
 288100  0.2113 0.31225 0.13852 0.61641
 288150 0.21122 0.31206 0.13854 0.61686
 288200 0.21114 0.31186 0.13856 0.61731
 288250 0.21105 0.31167 0.13858 0.61777
 288300 0.21097 0.31147  0.1386 0.61822
 288350 0.21089 0.31127 0.13862 0.61868
 288400 0.21081 0.31108 0.13864 0.61914
 288450 0.21072 0.31088 0.13866 0.61959
 288500 0.21064 0.31068 0.13868 0.62005
 288550 0.21056 0.31048  0.1387 0.62051
 288600 0.21048 0.31029 0.13872 0.62097
 288650  0.2104 0.31009 0.13874 0.62143
 288700 0.21031 0.30989 0.13876 0.62189
 288750 0.21023 0.30969 0.13878 0.62235
 288800 0.21015  0.3095  0.1388 0.62281
 288850 0.21007  0.3093 0.13882 0.62327
 288900 0.20998  0.3091 0.13884 0.62373
 288950  0.2099  0.3089 0.13886  0.6242
 289000 0.20982  0.3087 0.13888 0.62466
 289050 0.20974 0.30851 0.13891 0.62512
 289100 0.20965 0.30831 0.13893 0.62559
 289150 0.20957 0.30811 0.13895 0.62605
 289200 0.20949 0.30791 0.13897 0.62652
 289250 0.20941 0.30771 0.13899 0.62699
 289300 0.20932 0.30751 0.13901 0.62746
 289350 0.20924 0.30731 0.13903 0.62792
 289400 0.20916 0.30711 0.13905 0.62839
 289450 0.20908 0.30691 0.13907 0.62886
 289500 0.20899 0.30671 0.13909 0.62933
 289550 0.20891 0.30651 0.13911  0.6298
 289600 0.20883 0.30631 0.13913 0.63027
 289650 0.20875 0.30611 0.13915 0.63075
 289700 0.20866 0.30591 0.13917 0.63122
 289750 0.20858 0.30571 0.13919 0.63169
 289800  0.2085 0.30551 0.13921 0.63217
 289850 0.20842 0.30531 0.13923 0.63264
 289900 0.20833 0.30511 0.13926 0.63312
 289950 0.20825 0.30491 0.13928 0.63359
 290000 0.20817 0.30471  0.1393 0.63407
 290050 0.20809 0.30451 0.13932 0.63455
 290100  0.208  0.30431 0.13934 0.63502
 290150 0.20792  0.3041 0.13936  0.6355
 290200 0.20784  0.3039 0.13938 0.63598
 290250 0.20775  0.3037  0.1394 0.63646
 290300 0.20767  0.3035 0.13942 0.63694
 290350 0.20759  0.3033 0.13945 0.63742
 290400 0.20751 0.30309 0.13947  0.6379
 290450 0.20742 0.30289 0.13949 0.63839
 290500 0.20734 0.30269 0.13951 0.63887
 290550 0.20726 0.30249 0.13953 0.63935
 290600 0.20717 0.30228 0.13955 0.63984
 290650 0.20709 0.30208 0.13957 0.64032
 290700 0.20701 0.30188 0.13959 0.64081
 290750 0.20693 0.30168 0.13962 0.64129
 290800 0.20684 0.30147 0.13964 0.64178
 290850 0.20676 0.30127 0.13966 0.64227
 290900 0.20668 0.30107 0.13968 0.64276
 290950 0.20659 0.30086  0.1397 0.64324
 291000 0.20651 0.30066 0.13972 0.64373
 291050 0.20643 0.30046 0.13975 0.64422
 291100 0.20635 0.30025 0.13977 0.64471
 291150 0.20626 0.30005 0.13979 0.64521
 291200 0.20618 0.29984 0.13981  0.6457
 291250  0.2061 0.29964 0.13983 0.64619
 291300 0.20601 0.29943 0.13985 0.64668
 291350 0.20593 0.29923 0.13988 0.64718
 291400 0.20585 0.29902  0.1399 0.64767
 291450 0.20576 0.29882 0.13992 0.64817
 291500 0.20568 0.29861 0.13994 0.64866
 291550  0.2056 0.29841 0.13996 0.64916
 291600 0.20551  0.2982 0.13999 0.64966
 291650 0.20543  0.298  0.14001 0.65015
 291700 0.20535 0.29779 0.14003 0.65065
 291750 0.20526 0.29759 0.14005 0.65115
 291800 0.20518 0.29738 0.14007 0.65165
 291850  0.2051 0.29718  0.1401 0.65215
 291900 0.20502 0.29697 0.14012 0.65265
 291950 0.20493 0.29676 0.14014 0.65315
 292000 0.20485 0.29656 0.14016 0.65365
 292050 0.20477 0.29635 0.14019 0.65416
 292100 0.20468 0.29614 0.14021 0.65466
 292150  0.2046 0.29594 0.14023 0.65516
 292200 0.20452 0.29573 0.14025 0.65567
 292250 0.20443 0.29552 0.14027 0.65617
 292300 0.20435 0.29532  0.1403 0.65668
 292350 0.20427 0.29511 0.14032 0.65719
 292400 0.20418  0.2949 0.14034 0.65769
 292450  0.2041 0.29469 0.14036  0.6582
 292500 0.20402 0.29449 0.14039 0.65871
 292550 0.20393 0.29428 0.14041 0.65922
 292600 0.20385 0.29407 0.14043 0.65973
 292650 0.20376 0.29386 0.14046 0.66024
 292700 0.20368 0.29365 0.14048 0.66075
 292750  0.2036 0.29344  0.1405 0.66126
 292800 0.20351 0.29324 0.14052 0.66177
 292850 0.20343 0.29303 0.14055 0.66229
 292900 0.20335 0.29282 0.14057  0.6628
 292950 0.20326 0.29261 0.14059 0.66332
 293000 0.20318  0.2924 0.14062 0.66383
 293050  0.2031 0.29219 0.14064 0.66435
 293100 0.20301 0.29198 0.14066 0.66486
 293150 0.20293 0.29177 0.14068 0.66538
 293200 0.20285 0.29156 0.14071  0.6659
 293250 0.20276 0.29135 0.14073 0.66641
 293300 0.20268 0.29114 0.14075 0.66693
 293350 0.20259 0.29093 0.14078 0.66745
 293400 0.20251 0.29072  0.1408 0.66797
 293450 0.20243 0.29051 0.14082 0.66849
 293500 0.20234  0.2903 0.14085 0.66901
 293550 0.20226 0.29009 0.14087 0.66954
 293600 0.20218 0.28988 0.14089 0.67006
 293650 0.20209 0.28967 0.14092 0.67058
 293700 0.20201 0.28946 0.14094 0.67111
 293750 0.20192 0.28925 0.14096 0.67163
 293800 0.20184 0.28904 0.14099 0.67215
 293850 0.20176 0.28883 0.14101 0.67268
 293900 0.20167 0.28862 0.14103 0.67321
