   fs     GO-O  GO-O-SV GO-O-DV GO-O-SW
 173600  0.1226 0.14294  0.1322 0.14414
 173650 0.12263 0.14291 0.13217 0.14412
 173700 0.12265 0.14288 0.13213  0.1441
 173750 0.12267 0.14284 0.13209 0.14408
 173800 0.12269  0.1428 0.13206 0.14406
 173850  0.1227 0.14276 0.13203 0.14404
 173900 0.12272 0.14272 0.13201 0.14403
 173950 0.12272 0.14268 0.13199 0.14403
 174000 0.12273 0.14264 0.13197 0.14404
 174050 0.12273 0.14259 0.13196 0.14405
 174100 0.12273 0.14255 0.13195 0.14407
 174150 0.12274  0.1425 0.13195 0.14407
 174200 0.12275 0.14246 0.13194 0.14408
 174250 0.12277 0.14241 0.13194 0.14408
 174300 0.12277 0.14237 0.13195 0.14408
 174350 0.12278 0.14233 0.13196 0.14408
 174400 0.12278  0.1423 0.13198 0.14409
 174450 0.12277 0.14228  0.132   0.1441
 174500 0.12276 0.14225 0.13202 0.14412
 174550 0.12275 0.14222 0.13204 0.14413
 174600 0.12273 0.14219 0.13206 0.14414
 174650 0.12271 0.14216 0.13208 0.14416
 174700 0.12269 0.14212 0.13211 0.14417
 174750 0.12267  0.1421 0.13213 0.14417
 174800 0.12266 0.14207 0.13216 0.14418
 174850 0.12266 0.14205 0.13219 0.14418
 174900 0.12267 0.14203 0.13222 0.14419
 174950 0.12268 0.14201 0.13225 0.14419
 175000 0.12269 0.14199 0.13227 0.14421
 175050 0.12271 0.14196  0.1323 0.14422
 175100 0.12273 0.14194 0.13232 0.14424
 175150 0.12276 0.14192 0.13234 0.14426
 175200  0.1228 0.14188 0.13235 0.14428
 175250 0.12282 0.14184 0.13237 0.14432
 175300 0.12285 0.14178 0.13237 0.14436
 175350 0.12285 0.14173 0.13237  0.1444
 175400 0.12285 0.14167 0.13235 0.14444
 175450 0.12284 0.14159 0.13232 0.14448
 175500 0.12282 0.14151  0.1323 0.14452
 175550  0.1228 0.14143 0.13227 0.14457
 175600 0.12278 0.14136 0.13225  0.1446
 175650 0.12276 0.14129 0.13222 0.14464
 175700 0.12274 0.14123  0.1322 0.14467
 175750 0.12272 0.14118 0.13219 0.14469
 175800 0.12271 0.14113 0.13218 0.14471
 175850 0.12271 0.14109 0.13216 0.14471
 175900 0.12271 0.14107 0.13214 0.14471
 175950 0.12271 0.14104 0.13213  0.1447
 176000 0.12271 0.14101 0.13212 0.14468
 176050 0.12269 0.14097 0.13211 0.14467
 176100 0.12268 0.14093  0.1321 0.14466
 176150 0.12266 0.14089 0.13208 0.14465
 176200 0.12264 0.14085 0.13206 0.14464
 176250 0.12262 0.14082 0.13204 0.14463
 176300 0.12261 0.14079 0.13201 0.14462
 176350 0.12261 0.14077 0.13198 0.14462
 176400 0.12261 0.14074 0.13195 0.14463
 176450 0.12263  0.1407 0.13192 0.14465
 176500 0.12264 0.14066 0.13188 0.14466
 176550 0.12264 0.14062 0.13186 0.14467
 176600 0.12265 0.14058 0.13183 0.14467
 176650 0.12266 0.14054 0.13181 0.14467
 176700 0.12268 0.14051 0.13179 0.14466
 176750  0.1227 0.14047 0.13177 0.14466
 176800 0.12274 0.14045 0.13175 0.14467
 176850 0.12279 0.14043 0.13172 0.14468
 176900 0.12284 0.14041  0.1317 0.14469
 176950 0.12289 0.14039 0.13168  0.1447
 177000 0.12294 0.14037 0.13166 0.14472
 177050  0.123  0.14035 0.13165 0.14474
 177100 0.12305 0.14032 0.13163 0.14477
 177150 0.12309 0.14028  0.1316 0.14479
 177200 0.12312 0.14023 0.13156 0.14481
 177250 0.12314 0.14018 0.13152 0.14482
 177300 0.12315 0.14012 0.13147 0.14483
 177350 0.12315 0.14008 0.13142 0.14484
 177400 0.12316 0.14003 0.13138 0.14484
 177450 0.12315 0.13998 0.13135 0.14485
 177500 0.12315 0.13993 0.13133 0.14485
 177550 0.12314 0.13989 0.13132 0.14485
 177600 0.12314 0.13986 0.13131 0.14486
 177650 0.12313 0.13983 0.13131 0.14487
 177700 0.12312 0.13981 0.13131 0.14488
 177750 0.12312 0.13979 0.13131  0.1449
 177800 0.12312 0.13976 0.13132 0.14492
 177850 0.12312 0.13974 0.13131 0.14494
 177900 0.12313 0.13971 0.13131 0.14496
 177950 0.12313 0.13969  0.1313 0.14499
 178000 0.12314 0.13965  0.1313 0.14502
 178050 0.12316  0.1396 0.13129 0.14505
 178100 0.12319 0.13954 0.13129 0.14507
 178150 0.12324 0.13947 0.13129  0.1451
 178200 0.12328 0.13942 0.13129 0.14513
 178250 0.12332 0.13937 0.13129 0.14515
 178300 0.12335 0.13932 0.13128 0.14518
 178350 0.12339 0.13928 0.13126 0.14521
 178400 0.12342 0.13923 0.13125 0.14525
 178450 0.12345 0.13919 0.13125 0.14528
 178500 0.12348 0.13915 0.13125 0.14532
 178550 0.12351 0.13911 0.13126 0.14536
 178600 0.12353 0.13907 0.13126 0.14539
 178650 0.12355 0.13903 0.13126 0.14541
 178700 0.12357 0.13899 0.13125 0.14544
 178750 0.12358 0.13895 0.13124 0.14545
 178800  0.1236 0.13892 0.13122 0.14547
 178850 0.12361 0.13889  0.1312 0.14549
 178900 0.12364 0.13887 0.13118 0.14551
 178950 0.12367 0.13885 0.13116 0.14552
 179000  0.1237 0.13883 0.13113 0.14553
 179050 0.12373  0.1388 0.13109 0.14553
 179100 0.12377 0.13877 0.13106 0.14553
 179150 0.12381 0.13875 0.13103 0.14554
 179200 0.12385 0.13872 0.13101 0.14555
 179250 0.12389 0.13868  0.131  0.14557
 179300 0.12394 0.13864 0.13098 0.14559
 179350 0.12399 0.13859 0.13098 0.14561
 179400 0.12404 0.13854 0.13098 0.14561
 179450 0.12408 0.13848 0.13099 0.14561
 179500 0.12413 0.13843 0.13101 0.14561
 179550 0.12416 0.13837 0.13104 0.14562
 179600  0.1242 0.13831 0.13108 0.14562
 179650 0.12424 0.13825 0.13111 0.14563
 179700 0.12428 0.13819 0.13115 0.14564
 179750 0.12431 0.13814 0.13118 0.14566
 179800 0.12435 0.13809 0.13122 0.14569
 179850 0.12438 0.13803 0.13126 0.14572
 179900  0.1244 0.13798  0.1313 0.14576
 179950 0.12441 0.13792 0.13134 0.14581
 180000 0.12442 0.13786 0.13138 0.14586
 180050 0.12442  0.1378 0.13142 0.14591
 180100 0.12442 0.13775 0.13146 0.14597
 180150 0.12442 0.13771  0.1315 0.14602
 180200 0.12442 0.13768 0.13153 0.14607
 180250 0.12441 0.13766 0.13156 0.14612
 180300 0.12441 0.13764 0.13159 0.14616
 180350 0.12439 0.13762 0.13161 0.14619
 180400 0.12437  0.1376 0.13164 0.14622
 180450 0.12435 0.13756 0.13167 0.14625
 180500 0.12433 0.13753 0.13171 0.14627
 180550 0.12431  0.1375 0.13176 0.14629
 180600 0.12429 0.13747 0.13182 0.14631
 180650 0.12426 0.13744 0.13187 0.14633
 180700 0.12423 0.13741 0.13192 0.14635
 180750  0.1242 0.13738 0.13196 0.14636
 180800 0.12417 0.13733 0.13201 0.14637
 180850 0.12413 0.13729 0.13205 0.14638
 180900  0.1241 0.13724 0.13209 0.14638
 180950 0.12408 0.13718 0.13213 0.14638
 181000 0.12407 0.13713 0.13215 0.14638
 181050 0.12405 0.13707 0.13217 0.14638
 181100 0.12404 0.13702 0.13218  0.1464
 181150 0.12402 0.13696 0.13219 0.14641
 181200  0.124  0.13692 0.13219 0.14643
 181250 0.12399 0.13688  0.1322 0.14646
 181300 0.12397 0.13685  0.1322 0.14649
 181350 0.12396 0.13681  0.1322 0.14652
 181400 0.12395 0.13678  0.1322 0.14655
 181450 0.12394 0.13674  0.1322 0.14658
 181500 0.12392  0.1367 0.13219 0.14661
 181550  0.1239 0.13664 0.13218 0.14663
 181600 0.12388 0.13658 0.13216 0.14665
 181650 0.12387 0.13652 0.13214 0.14667
 181700 0.12386 0.13646 0.13213 0.14668
 181750 0.12386 0.13639 0.13213 0.14669
 181800 0.12385 0.13633 0.13212  0.1467
 181850 0.12385 0.13628 0.13212 0.14672
 181900 0.12386 0.13623 0.13213 0.14674
 181950 0.12387 0.13618 0.13213 0.14676
 182000 0.12388 0.13613 0.13213 0.14678
 182050  0.1239 0.13607 0.13213 0.14681
 182100 0.12391  0.136  0.13214 0.14685
 182150 0.12392 0.13593 0.13214  0.1469
 182200 0.12391 0.13586 0.13215 0.14695
 182250  0.1239  0.1358 0.13216 0.14699
 182300 0.12389 0.13574 0.13216 0.14702
 182350 0.12388 0.13569 0.13216 0.14705
 182400 0.12388 0.13565 0.13215 0.14707
 182450 0.12387  0.1356 0.13214 0.14708
 182500 0.12387 0.13555 0.13213  0.1471
 182550 0.12387  0.1355 0.13214 0.14711
 182600 0.12388 0.13544 0.13214 0.14711
 182650 0.12389 0.13539 0.13215 0.14711
 182700  0.1239 0.13534 0.13216 0.14711
 182750  0.1239 0.13529 0.13217 0.14711
 182800  0.1239 0.13524 0.13218 0.14711
 182850 0.12391 0.13518 0.13219 0.14711
 182900 0.12391 0.13512  0.1322 0.14711
 182950 0.12391 0.13506 0.13221 0.14711
 183000 0.12391  0.135  0.13222 0.14712
 183050 0.12391 0.13494 0.13223 0.14715
 183100 0.12392 0.13488 0.13225 0.14717
 183150 0.12394 0.13483 0.13226 0.14721
 183200 0.12397 0.13479 0.13226 0.14726
 183250  0.124  0.13475 0.13224 0.14732
 183300 0.12404 0.13471 0.13222 0.14738
 183350 0.12406 0.13468 0.13221 0.14746
 183400 0.12407 0.13465  0.1322 0.14753
 183450 0.12408 0.13463  0.1322 0.14761
 183500 0.12408 0.13461  0.1322 0.14769
 183550 0.12408 0.13458 0.13221 0.14776
 183600 0.12407 0.13456 0.13223 0.14784
 183650 0.12406 0.13454 0.13224 0.14791
 183700 0.12405  0.1345 0.13226 0.14799
 183750 0.12404 0.13446 0.13229 0.14807
 183800 0.12402 0.13441  0.1323 0.14815
 183850  0.124  0.13437 0.13231 0.14823
 183900 0.12398 0.13432 0.13232 0.14829
 183950 0.12397 0.13426 0.13233 0.14836
 184000 0.12396  0.1342 0.13233 0.14841
 184050 0.12395 0.13414 0.13234 0.14846
 184100 0.12395 0.13408 0.13234 0.14851
 184150 0.12396  0.134  0.13234 0.14855
 184200 0.12397 0.13393 0.13233  0.1486
 184250 0.12398 0.13385 0.13233 0.14867
 184300  0.124  0.13377 0.13232 0.14874
 184350 0.12403 0.13368 0.13231 0.14882
 184400 0.12406 0.13359  0.1323  0.1489
 184450 0.12409  0.1335 0.13228 0.14898
 184500 0.12412  0.1334 0.13225 0.14906
 184550 0.12415 0.13332 0.13222 0.14914
 184600 0.12417 0.13323 0.13218 0.14921
 184650  0.1242 0.13314 0.13213 0.14929
 184700 0.12423 0.13306 0.13209 0.14937
 184750 0.12427 0.13298 0.13204 0.14944
 184800 0.12431 0.13291 0.13201 0.14951
 184850 0.12435 0.13284 0.13198 0.14958
 184900 0.12439 0.13278 0.13196 0.14964
 184950 0.12442 0.13273 0.13193 0.14969
 185000 0.12444 0.13269 0.13191 0.14974
 185050 0.12445 0.13265  0.1319 0.14979
 185100 0.12445 0.13261  0.1319 0.14985
 185150 0.12445 0.13258  0.1319 0.14991
 185200 0.12444 0.13255 0.13191 0.14996
 185250 0.12442 0.13252 0.13193 0.15001
 185300  0.1244 0.13248 0.13194 0.15006
 185350 0.12438 0.13244 0.13195  0.1501
 185400 0.12436 0.13241 0.13196 0.15014
 185450 0.12434 0.13237 0.13197 0.15018
 185500 0.12433 0.13234 0.13197 0.15022
 185550 0.12431 0.13231 0.13198 0.15026
 185600 0.12429 0.13227 0.13198  0.1503
 185650 0.12426 0.13223 0.13198 0.15034
 185700 0.12423 0.13219 0.13199 0.15037
 185750 0.12421 0.13214 0.13199 0.15041
 185800 0.12418 0.13208 0.13199 0.15045
 185850 0.12416 0.13201 0.13198  0.1505
 185900 0.12413 0.13192 0.13196 0.15054
 185950 0.12412 0.13183 0.13194 0.15059
 186000 0.12411 0.13173 0.13191 0.15065
 186050  0.1241 0.13163 0.13187 0.15071
 186100  0.1241 0.13153 0.13184 0.15078
 186150 0.12409 0.13143  0.1318 0.15083
 186200 0.12409 0.13134 0.13176 0.15088
 186250 0.12409 0.13125 0.13172 0.15093
 186300 0.12409 0.13117 0.13169 0.15097
 186350 0.12408 0.13109 0.13167 0.15101
 186400 0.12407 0.13101 0.13165 0.15106
 186450 0.12405 0.13093 0.13162  0.1511
 186500 0.12404 0.13085  0.1316 0.15115
 186550 0.12403 0.13078 0.13157  0.1512
 186600 0.12402 0.13071 0.13155 0.15124
 186650 0.12401 0.13064 0.13153 0.15127
 186700  0.124  0.13057 0.13152 0.15129
 186750 0.12399 0.13051 0.13151 0.15129
 186800 0.12399 0.13046 0.13149  0.1513
 186850 0.12399 0.13042 0.13148 0.15131
 186900 0.12399 0.13038 0.13147 0.15132
 186950 0.12399 0.13034 0.13146 0.15133
 187000  0.124  0.13031 0.13144 0.15133
 187050 0.12399 0.13027 0.13142 0.15134
 187100 0.12399 0.13024  0.1314 0.15134
 187150 0.12398 0.13021  0.1314 0.15135
 187200 0.12396 0.13019  0.1314 0.15137
 187250 0.12394 0.13017 0.13141  0.1514
 187300 0.12392 0.13015 0.13143 0.15143
 187350 0.12391 0.13014 0.13145 0.15146
 187400  0.1239 0.13013 0.13147 0.15148
 187450  0.1239 0.13012 0.13149 0.15151
 187500  0.1239 0.13009 0.13152 0.15154
 187550 0.12391 0.13007 0.13155 0.15158
 187600 0.12391 0.13004 0.13159 0.15162
 187650 0.12392   0.13  0.13162 0.15165
 187700 0.12394 0.12995 0.13166 0.15169
 187750 0.12396  0.1299 0.13168 0.15175
 187800 0.12397 0.12984 0.13171 0.15181
 187850 0.12398 0.12978 0.13173 0.15188
 187900 0.12398 0.12971 0.13176 0.15195
 187950 0.12399 0.12963 0.13179 0.15201
 188000 0.12399 0.12956 0.13183 0.15208
 188050  0.124  0.12948 0.13186 0.15214
 188100 0.12401 0.12941 0.13188 0.15219
 188150 0.12402 0.12933  0.1319 0.15224
 188200 0.12403 0.12925 0.13191 0.15228
 188250 0.12405 0.12916 0.13193 0.15232
 188300 0.12407 0.12906 0.13193 0.15235
 188350 0.12408 0.12896 0.13193 0.15239
 188400  0.1241 0.12887 0.13193 0.15242
 188450 0.12412 0.12878 0.13193 0.15244
 188500 0.12414  0.1287 0.13192 0.15248
 188550 0.12415 0.12861 0.13193 0.15251
 188600 0.12416 0.12853 0.13194 0.15255
 188650 0.12417 0.12845 0.13194 0.15259
 188700 0.12419 0.12837 0.13195 0.15262
 188750 0.12421  0.1283 0.13195 0.15265
 188800 0.12421 0.12822 0.13196 0.15269
 188850 0.12422 0.12813 0.13196 0.15272
 188900 0.12422 0.12805 0.13196 0.15274
 188950 0.12422 0.12796 0.13195 0.15277
 189000 0.12422 0.12788 0.13195 0.15279
 189050 0.12422  0.1278 0.13194  0.1528
 189100 0.12422 0.12772 0.13194  0.1528
 189150 0.12422 0.12764 0.13196 0.15281
 189200 0.12421 0.12755 0.13198 0.15281
 189250 0.12421 0.12746  0.132  0.15281
 189300 0.12422 0.12739 0.13203 0.15281
 189350 0.12423 0.12732 0.13206 0.15281
 189400 0.12425 0.12726  0.1321 0.15281
 189450 0.12427  0.1272 0.13214 0.15281
 189500  0.1243 0.12715 0.13219 0.15282
 189550 0.12433  0.1271 0.13224 0.15284
 189600 0.12437 0.12706 0.13227 0.15287
 189650 0.12442 0.12703 0.13231 0.15289
 189700 0.12446 0.12699 0.13234 0.15293
 189750 0.12452 0.12695 0.13238 0.15296
 189800 0.12457  0.1269 0.13242 0.15299
 189850 0.12463 0.12684 0.13244 0.15302
 189900  0.1247 0.12677 0.13246 0.15305
 189950 0.12476  0.1267 0.13248 0.15306
 190000 0.12482 0.12662  0.1325 0.15306
 190050 0.12487 0.12655 0.13251 0.15307
 190100 0.12492 0.12648 0.13252 0.15308
 190150 0.12497 0.12641 0.13252 0.15309
 190200 0.12501 0.12633 0.13252  0.1531
 190250 0.12504 0.12627 0.13252 0.15311
 190300 0.12507 0.12621 0.13251 0.15314
 190350 0.12509 0.12616 0.13251 0.15317
 190400  0.1251 0.12611 0.13251  0.1532
 190450  0.1251 0.12607 0.13251 0.15323
 190500 0.12509 0.12603 0.13251 0.15327
 190550  0.1251 0.12599 0.13251  0.1533
 190600 0.12511 0.12596 0.13252 0.15333
 190650 0.12512 0.12592 0.13252 0.15336
 190700 0.12513  0.1259 0.13251 0.15339
 190750 0.12514 0.12587 0.13249 0.15341
 190800 0.12514 0.12584 0.13247 0.15344
 190850 0.12513 0.12582 0.13245 0.15348
 190900 0.12512 0.12578 0.13245 0.15351
 190950 0.12511 0.12575 0.13244 0.15356
 191000 0.12509 0.12571 0.13242 0.15361
 191050 0.12506 0.12568 0.13241 0.15368
 191100 0.12503 0.12566 0.13241 0.15374
 191150 0.12499 0.12562 0.13241  0.1538
 191200 0.12495 0.12558 0.13241 0.15385
 191250 0.12491 0.12553 0.13241  0.1539
 191300 0.12487 0.12548 0.13241 0.15394
 191350 0.12484 0.12542 0.13241 0.15399
 191400 0.12482 0.12537 0.13242 0.15404
 191450 0.12481 0.12532 0.13243 0.15409
 191500 0.12481 0.12526 0.13245 0.15413
 191550 0.12481 0.12521 0.13247 0.15417
 191600 0.12481 0.12516 0.13248 0.15421
 191650 0.12483  0.1251  0.1325 0.15425
 191700 0.12485 0.12504 0.13251 0.15429
 191750 0.12487 0.12497 0.13251 0.15433
 191800 0.12491 0.12491 0.13251 0.15438
 191850 0.12495 0.12485 0.13251 0.15443
 191900 0.12499 0.12479 0.13251 0.15447
 191950 0.12502 0.12473  0.1325 0.15451
 192000 0.12504 0.12466 0.13249 0.15454
 192050 0.12506  0.1246 0.13249 0.15457
 192100 0.12508 0.12453 0.13248  0.1546
 192150 0.12509 0.12446 0.13247 0.15463
 192200  0.1251 0.12439 0.13247 0.15466
 192250  0.1251 0.12432 0.13248  0.1547
 192300  0.1251 0.12425 0.13249 0.15473
 192350 0.12509  0.1242 0.13251 0.15476
 192400 0.12509 0.12416 0.13252  0.1548
 192450 0.12509 0.12412 0.13252 0.15483
 192500 0.12509 0.12408 0.13252 0.15485
 192550  0.1251 0.12404 0.13252 0.15487
 192600  0.1251 0.12399 0.13253 0.15489
 192650 0.12511 0.12394 0.13254 0.15491
 192700 0.12512 0.12389 0.13256 0.15492
 192750 0.12514 0.12384 0.13259 0.15493
 192800 0.12516 0.12377 0.13262 0.15493
 192850  0.1252 0.12371 0.13265 0.15492
 192900 0.12523 0.12366 0.13268 0.15492
 192950 0.12526 0.12362 0.13271 0.15492
 193000 0.12529 0.12358 0.13275 0.15492
 193050 0.12529 0.12355  0.1328  0.1549
 193100 0.12529 0.12352 0.13286 0.15488
 193150 0.12528  0.1235  0.1329 0.15485
 193200 0.12526 0.12349 0.13296 0.15482
 193250 0.12523 0.12349 0.13302 0.15479
 193300  0.1252 0.12349 0.13307 0.15476
 193350 0.12518 0.12349 0.13312 0.15474
 193400 0.12516 0.12349 0.13317 0.15473
 193450 0.12514 0.12348 0.13321 0.15473
 193500 0.12515 0.12346 0.13326 0.15474
 193550 0.12516 0.12345 0.13331 0.15474
 193600 0.12517 0.12343 0.13335 0.15475
 193650 0.12519 0.12341 0.13339 0.15476
 193700 0.12521 0.12339 0.13343 0.15478
 193750 0.12524 0.12337 0.13346  0.1548
 193800 0.12526 0.12334 0.13349 0.15483
 193850 0.12529 0.12332 0.13351 0.15485
 193900 0.12532 0.12328 0.13353 0.15487
 193950 0.12534 0.12325 0.13355 0.15489
 194000 0.12535  0.1232 0.13357  0.1549
 194050 0.12536 0.12316 0.13359 0.15491
 194100 0.12537  0.1231  0.1336 0.15491
 194150 0.12536 0.12304 0.13361 0.15492
 194200 0.12536 0.12298 0.13361 0.15492
 194250 0.12536 0.12291 0.13361 0.15492
 194300 0.12537 0.12284  0.1336 0.15492
 194350 0.12537 0.12277  0.1336 0.15492
 194400 0.12537 0.12272 0.13359 0.15491
 194450 0.12536 0.12267 0.13358 0.15491
 194500 0.12536 0.12262 0.13357 0.15491
 194550 0.12536 0.12257 0.13356 0.15491
 194600 0.12536 0.12253 0.13355 0.15492
 194650 0.12537 0.12249 0.13354 0.15493
 194700  0.1254 0.12246 0.13355 0.15493
 194750 0.12543 0.12242 0.13355 0.15495
 194800 0.12546 0.12237 0.13355 0.15496
 194850 0.12549 0.12232 0.13357 0.15498
 194900 0.12551 0.12225 0.13359  0.155
 194950 0.12554 0.12218  0.1336 0.15503
 195000 0.12555 0.12211 0.13362 0.15506
 195050 0.12556 0.12204 0.13363 0.15509
 195100 0.12558 0.12197 0.13364 0.15512
 195150 0.12559 0.12189 0.13365 0.15514
 195200  0.1256 0.12182 0.13367 0.15516
 195250  0.1256 0.12175 0.13368 0.15519
 195300 0.12559 0.12168  0.1337 0.15522
 195350 0.12558 0.12162 0.13371 0.15525
 195400 0.12556 0.12156 0.13374 0.15528
 195450 0.12554  0.1215 0.13377 0.15532
 195500 0.12552 0.12145  0.1338 0.15536
 195550 0.12551 0.12141 0.13384  0.1554
 195600  0.1255 0.12137 0.13387 0.15544
 195650 0.12548 0.12133 0.13389 0.15548
 195700 0.12548 0.12128 0.13391 0.15553
 195750 0.12547 0.12124 0.13392 0.15558
 195800 0.12546 0.12118 0.13395 0.15564
 195850 0.12545 0.12112 0.13397  0.1557
 195900 0.12544 0.12107 0.13399 0.15577
 195950 0.12543 0.12101 0.13401 0.15584
 196000 0.12541 0.12096 0.13403 0.15591
 196050  0.1254 0.12091 0.13405 0.15597
 196100 0.12537 0.12085 0.13406 0.15603
 196150 0.12535 0.12079 0.13407 0.15609
 196200 0.12531 0.12073 0.13409 0.15615
 196250 0.12527 0.12066  0.1341 0.15619
 196300 0.12522  0.1206 0.13411 0.15624
 196350 0.12518 0.12052 0.13413 0.15628
 196400 0.12514 0.12045 0.13415 0.15632
 196450  0.1251 0.12039 0.13417 0.15637
 196500 0.12507 0.12031  0.1342 0.15642
 196550 0.12504 0.12023 0.13424 0.15646
 196600 0.12501 0.12015 0.13429 0.15651
 196650 0.12497 0.12008 0.13434 0.15655
 196700 0.12494   0.12  0.13439  0.1566
 196750 0.12492 0.11993 0.13444 0.15665
 196800  0.1249 0.11986 0.13448  0.1567
 196850 0.12489 0.11979 0.13452 0.15674
 196900 0.12489 0.11973 0.13457 0.15678
 196950 0.12489 0.11967 0.13462 0.15683
 197000 0.12489 0.11961 0.13467 0.15687
 197050 0.12489 0.11954 0.13472 0.15692
 197100 0.12489 0.11949 0.13476 0.15698
 197150 0.12487 0.11942  0.1348 0.15704
 197200 0.12485 0.11936 0.13483 0.15709
 197250 0.12482 0.11929 0.13486 0.15713
 197300 0.12479 0.11922 0.13489 0.15717
 197350 0.12477 0.11915 0.13492 0.15719
 197400 0.12475 0.11908 0.13495 0.15721
 197450 0.12473 0.11901 0.13497 0.15722
 197500 0.12471 0.11895  0.135  0.15721
 197550  0.1247 0.11889 0.13504  0.1572
 197600  0.1247 0.11883 0.13507 0.15718
 197650 0.12471 0.11876  0.1351 0.15714
 197700 0.12472  0.1187 0.13513 0.15711
 197750 0.12472 0.11863 0.13516 0.15707
 197800 0.12473 0.11856 0.13518 0.15703
 197850 0.12474  0.1185 0.13521  0.157
 197900 0.12475 0.11845 0.13523 0.15698
 197950 0.12477 0.11839 0.13525 0.15695
 198000 0.12478 0.11834 0.13528 0.15692
 198050 0.12479 0.11828 0.13531 0.15689
 198100 0.12479 0.11823 0.13533 0.15686
 198150 0.12478 0.11818 0.13536 0.15683
 198200 0.12478 0.11814 0.13538 0.15679
 198250 0.12478  0.1181 0.13541 0.15675
 198300  0.1248 0.11807 0.13543 0.15672
 198350 0.12483 0.11805 0.13546 0.15669
 198400 0.12486 0.11803 0.13548 0.15668
 198450  0.1249 0.11802 0.13549 0.15666
 198500 0.12494 0.11801  0.1355 0.15665
 198550 0.12499  0.118  0.13552 0.15664
 198600 0.12505 0.11798 0.13555 0.15664
 198650  0.1251 0.11797 0.13557 0.15664
 198700 0.12514 0.11795 0.13558 0.15664
 198750 0.12518 0.11793 0.13558 0.15664
 198800 0.12522 0.11791 0.13558 0.15665
 198850 0.12525 0.11789 0.13559 0.15665
 198900 0.12528 0.11787 0.13559 0.15666
 198950  0.1253 0.11785  0.1356 0.15666
 199000 0.12532 0.11783 0.13562 0.15667
 199050 0.12532  0.1178 0.13564 0.15668
 199100 0.12531 0.11776 0.13566  0.1567
 199150 0.12528 0.11772 0.13568 0.15672
 199200 0.12524 0.11767  0.1357 0.15674
 199250  0.1252 0.11763 0.13572 0.15676
 199300 0.12516  0.1176 0.13573 0.15679
 199350 0.12513 0.11758 0.13574 0.15683
