   fs      Gr     GO-O   GO-OH  GO-COOH
 108750 0.21455 0.14433 0.07834 0.07408
 108800 0.21468 0.14436 0.07835 0.07408
 108850  0.2148 0.14438 0.07836 0.07408
 108900 0.21492 0.14441 0.07837 0.07408
 108950 0.21504 0.14442 0.07837 0.07409
 109000 0.21515 0.14444 0.07837  0.0741
 109050 0.21526 0.14445 0.07836 0.07411
 109100 0.21536 0.14445 0.07836 0.07411
 109150 0.21546 0.14445 0.07836 0.07411
 109200 0.21554 0.14446 0.07837 0.07411
 109250 0.21561 0.14445 0.07838 0.07411
 109300 0.21566 0.14444 0.07839 0.07411
 109350  0.2157 0.14443  0.0784 0.07411
 109400 0.21571 0.14442 0.07841  0.0741
 109450 0.21572 0.14442 0.07842  0.0741
 109500  0.2157 0.14441 0.07844 0.07411
 109550 0.21565  0.1444 0.07845 0.07412
 109600 0.21559 0.14438 0.07847 0.07412
 109650 0.21551 0.14435 0.07848 0.07413
 109700 0.21541 0.14432 0.07849 0.07413
 109750  0.2153 0.14429  0.0785 0.07414
 109800 0.21519 0.14426  0.0785 0.07415
 109850 0.21507 0.14422 0.07851 0.07417
 109900 0.21495  0.1442 0.07853 0.07418
 109950 0.21484 0.14418 0.07856 0.07419
 110000 0.21473 0.14417 0.07859  0.0742
 110050 0.21461 0.14418 0.07863 0.07421
 110100 0.21449 0.14419 0.07867 0.07422
 110150 0.21436 0.14421  0.0787 0.07422
 110200 0.21422 0.14422 0.07873 0.07423
 110250 0.21407 0.14424 0.07875 0.07423
 110300 0.21391 0.14425 0.07876 0.07424
 110350 0.21375 0.14427 0.07876 0.07425
 110400 0.21359 0.14429 0.07876 0.07425
 110450 0.21344 0.14432 0.07876 0.07426
 110500 0.21328 0.14435 0.07876 0.07427
 110550 0.21313 0.14439 0.07877 0.07428
 110600 0.21296 0.14443 0.07878 0.07429
 110650  0.2128 0.14448  0.0788 0.07429
 110700 0.21265 0.14452  0.0788  0.0743
 110750 0.21252 0.14456 0.07879  0.0743
 110800  0.2124  0.1446 0.07876  0.0743
 110850 0.21229 0.14464 0.07873 0.07429
 110900 0.21219 0.14467 0.07871 0.07429
 110950  0.2121  0.1447 0.07869 0.07429
 111000 0.21204 0.14473 0.07868 0.07429
 111050 0.21199 0.14475 0.07867  0.0743
 111100 0.21196 0.14478 0.07867  0.0743
 111150 0.21194  0.1448 0.07868 0.07431
 111200 0.21193 0.14483 0.07869 0.07432
 111250 0.21194 0.14485  0.0787 0.07434
 111300 0.21196 0.14488 0.07871 0.07435
 111350 0.21199 0.14492 0.07872 0.07437
 111400 0.21202 0.14495 0.07873 0.07439
 111450 0.21206 0.14499 0.07873 0.07442
 111500 0.21209 0.14501 0.07873 0.07445
 111550 0.21212 0.14504 0.07872 0.07448
 111600 0.21217 0.14506 0.07871 0.07452
 111650 0.21222 0.14508  0.0787 0.07455
 111700 0.21229 0.14509  0.0787 0.07459
 111750 0.21236  0.1451  0.0787 0.07462
 111800 0.21245 0.14511  0.0787 0.07465
 111850 0.21255 0.14511 0.07869 0.07468
 111900 0.21267 0.14511 0.07869  0.0747
 111950  0.2128 0.14512 0.07869 0.07473
 112000 0.21294 0.14514 0.07869 0.07475
 112050  0.2131 0.14517  0.0787 0.07477
 112100 0.21326  0.1452 0.07871 0.07478
 112150 0.21342 0.14522 0.07872  0.0748
 112200 0.21359 0.14525 0.07873 0.07482
 112250 0.21374 0.14527 0.07874 0.07484
 112300 0.21389 0.14529 0.07874 0.07486
 112350 0.21405 0.14531 0.07874 0.07488
 112400  0.2142 0.14532 0.07874  0.0749
 112450 0.21435 0.14533 0.07873 0.07491
 112500 0.21451 0.14534 0.07873 0.07492
 112550 0.21467 0.14534 0.07871 0.07492
 112600 0.21483 0.14534  0.0787 0.07492
 112650 0.21499 0.14533 0.07868 0.07491
 112700 0.21516 0.14532 0.07866 0.07491
 112750 0.21532 0.14531 0.07866 0.07489
 112800  0.2155 0.14531 0.07865 0.07489
 112850 0.21567  0.1453 0.07865 0.07489
 112900 0.21585  0.1453 0.07865 0.07489
 112950 0.21602  0.1453 0.07866  0.0749
 113000  0.2162 0.14529 0.07867  0.0749
 113050 0.21636 0.14529 0.07868 0.07491
 113100 0.21652 0.14528 0.07869 0.07491
 113150 0.21666 0.14527 0.07869 0.07491
 113200 0.21679 0.14526 0.07869 0.07491
 113250 0.21691 0.14526 0.07869 0.07491
 113300 0.21702 0.14525 0.07868 0.07491
 113350 0.21713 0.14525 0.07866 0.07491
 113400 0.21724 0.14525 0.07865 0.07492
 113450 0.21736 0.14526 0.07863 0.07492
 113500 0.21748 0.14528 0.07863 0.07492
 113550  0.2176 0.14532 0.07863 0.07492
 113600 0.21772 0.14537 0.07864 0.07492
 113650 0.21784 0.14542 0.07865 0.07492
 113700 0.21796 0.14548 0.07866 0.07492
 113750 0.21807 0.14554 0.07866 0.07493
 113800 0.21818  0.1456 0.07867 0.07495
 113850 0.21828 0.14566 0.07868 0.07496
 113900  0.2184 0.14572 0.07869 0.07497
 113950 0.21851 0.14578 0.07871 0.07499
 114000 0.21864 0.14584 0.07873  0.075
 114050 0.21876  0.1459 0.07874 0.07502
 114100 0.21888 0.14595 0.07876 0.07503
 114150 0.21901  0.146  0.07877 0.07504
 114200 0.21914 0.14605 0.07878 0.07506
 114250 0.21925  0.1461 0.07879 0.07507
 114300 0.21937 0.14614 0.07879 0.07509
 114350 0.21947 0.14617 0.07879 0.07511
 114400 0.21957  0.1462  0.0788 0.07512
 114450 0.21967 0.14622 0.07881 0.07514
 114500 0.21977 0.14623 0.07883 0.07515
 114550 0.21987 0.14624 0.07885 0.07516
 114600 0.21997 0.14623 0.07887 0.07518
 114650 0.22008 0.14621 0.07889 0.07518
 114700 0.22019 0.14619  0.0789 0.07517
 114750 0.22029 0.14615 0.07891 0.07517
 114800 0.22039 0.14611  0.0789 0.07516
 114850 0.22048 0.14606  0.0789 0.07516
 114900 0.22058 0.14601 0.07889 0.07516
 114950 0.22067 0.14596 0.07887 0.07516
 115000 0.22075 0.14591 0.07886 0.07516
 115050 0.22082 0.14586 0.07886 0.07517
 115100 0.22088 0.14581 0.07886 0.07518
 115150 0.22093 0.14577 0.07887 0.07518
 115200 0.22097 0.14573 0.07888 0.07519
 115250 0.22101 0.14569 0.07889  0.0752
 115300 0.22105 0.14565 0.07891  0.0752
 115350 0.22109 0.14562 0.07892 0.07521
 115400 0.22113 0.14559 0.07894 0.07521
 115450 0.22117 0.14557 0.07897 0.07522
 115500 0.22121 0.14554  0.079  0.07522
 115550 0.22125 0.14551 0.07904 0.07524
 115600 0.22128 0.14548 0.07906 0.07525
 115650 0.22129 0.14546 0.07909 0.07526
 115700  0.2213 0.14544 0.07911 0.07528
 115750  0.2213 0.14543 0.07912 0.07529
 115800 0.22129 0.14542 0.07914  0.0753
 115850 0.22128 0.14542 0.07915 0.07532
 115900 0.22127 0.14542 0.07915 0.07533
 115950 0.22127 0.14542 0.07915 0.07534
 116000 0.22127 0.14544 0.07914 0.07535
 116050 0.22126 0.14546 0.07914 0.07537
 116100 0.22127 0.14547 0.07913 0.07538
 116150 0.22128 0.14549 0.07913  0.0754
 116200  0.2213  0.1455 0.07912 0.07541
 116250 0.22133 0.14552  0.0791 0.07543
 116300 0.22135 0.14553 0.07909 0.07544
 116350 0.22139 0.14554 0.07908 0.07546
 116400 0.22143 0.14555 0.07907 0.07547
 116450 0.22148 0.14555 0.07907 0.07548
 116500 0.22154 0.14554 0.07906 0.07549
 116550 0.22162 0.14553 0.07906 0.07549
 116600  0.2217 0.14552 0.07905  0.0755
 116650 0.22178  0.1455 0.07905 0.07551
 116700 0.22186 0.14548 0.07905 0.07552
 116750 0.22193 0.14546 0.07906 0.07554
 116800  0.222  0.14544 0.07907 0.07554
 116850 0.22207 0.14542 0.07908 0.07555
 116900 0.22213 0.14541 0.07908 0.07555
 116950 0.22219 0.14541 0.07908 0.07555
 117000 0.22225  0.1454 0.07908 0.07555
 117050 0.22232 0.14541 0.07908 0.07554
 117100  0.2224 0.14543 0.07907 0.07553
 117150 0.22249 0.14545 0.07906 0.07553
 117200  0.2226 0.14548 0.07905 0.07553
 117250 0.22271 0.14551 0.07902 0.07553
 117300 0.22283 0.14554 0.07899 0.07555
 117350 0.22295 0.14557 0.07897 0.07556
 117400 0.22308  0.1456 0.07895 0.07557
 117450  0.2232 0.14563 0.07893 0.07558
 117500 0.22333 0.14566 0.07892 0.07558
 117550 0.22346 0.14569  0.0789 0.07557
 117600 0.22359 0.14572  0.0789 0.07557
 117650 0.22373 0.14574  0.0789 0.07558
 117700 0.22386 0.14577  0.0789 0.07558
 117750 0.22398 0.14579 0.07891 0.07559
 117800  0.2241 0.14581 0.07891  0.0756
 117850 0.22421 0.14582  0.0789 0.07561
 117900 0.22432 0.14583 0.07889 0.07563
 117950 0.22441 0.14583 0.07888 0.07565
 118000  0.2245 0.14584 0.07888 0.07566
 118050 0.22459 0.14584 0.07888 0.07567
 118100 0.22467 0.14584 0.07888 0.07568
 118150 0.22475 0.14583 0.07889 0.07569
 118200 0.22483 0.14582 0.07889  0.0757
 118250 0.22492 0.14581 0.07889  0.0757
 118300  0.225  0.14579 0.07888 0.07572
 118350 0.22509 0.14577 0.07887 0.07573
 118400 0.22519 0.14575 0.07886 0.07575
 118450 0.22528 0.14571 0.07885 0.07576
 118500 0.22538 0.14567 0.07883 0.07578
 118550 0.22547 0.14563 0.07881 0.07579
 118600 0.22557 0.14559  0.0788  0.0758
 118650 0.22566 0.14555 0.07878  0.0758
 118700 0.22574 0.14552 0.07877 0.07579
 118750 0.22583 0.14548 0.07876 0.07578
 118800 0.22591 0.14544 0.07875 0.07578
 118850 0.22598 0.14541 0.07874 0.07577
 118900 0.22604 0.14538 0.07873 0.07578
 118950  0.2261 0.14535 0.07873 0.07579
 119000 0.22616 0.14532 0.07873 0.07579
 119050 0.22621  0.1453 0.07874  0.0758
 119100 0.22625 0.14527 0.07875 0.07581
 119150 0.22629 0.14524 0.07876 0.07581
 119200 0.22631 0.14522 0.07876 0.07582
 119250 0.22632 0.14519 0.07877 0.07583
 119300 0.22633 0.14518 0.07878 0.07583
 119350 0.22635 0.14517 0.07881 0.07583
 119400 0.22637 0.14517 0.07884 0.07584
 119450 0.22639 0.14518 0.07887 0.07584
 119500 0.22641 0.14518 0.07889 0.07584
 119550 0.22643 0.14518 0.07891 0.07585
 119600 0.22645 0.14518 0.07893 0.07585
 119650 0.22646 0.14518 0.07895 0.07586
 119700 0.22648 0.14518 0.07896 0.07587
 119750  0.2265 0.14517 0.07897 0.07589
 119800 0.22651 0.14516 0.07898 0.07591
 119850 0.22652 0.14515 0.07898 0.07592
 119900 0.22653 0.14513  0.079  0.07594
 119950 0.22652 0.14512 0.07901 0.07596
 120000 0.22649  0.1451 0.07901 0.07597
 120050 0.22647 0.14508 0.07902 0.07598
 120100 0.22644 0.14505 0.07903 0.07599
 120150 0.22642 0.14503 0.07904  0.076
 120200 0.22641 0.14502 0.07906 0.07601
 120250  0.2264 0.14501 0.07909 0.07602
 120300 0.22638  0.145  0.07913 0.07603
 120350 0.22637  0.145  0.07917 0.07604
 120400 0.22636 0.14501 0.07921 0.07605
 120450 0.22635 0.14501 0.07924 0.07605
 120500 0.22635 0.14501 0.07927 0.07606
 120550 0.22635 0.14501  0.0793 0.07606
 120600 0.22636 0.14501 0.07934 0.07606
 120650 0.22637 0.14502 0.07936 0.07605
 120700 0.22639 0.14503 0.07939 0.07604
 120750 0.22642 0.14504 0.07941 0.07604
 120800 0.22645 0.14507 0.07942 0.07603
 120850 0.22649 0.14509 0.07944 0.07603
 120900 0.22653 0.14513 0.07945 0.07603
 120950 0.22658 0.14517 0.07945 0.07603
 121000 0.22663 0.14521 0.07945 0.07603
 121050 0.22668 0.14525 0.07945 0.07603
 121100 0.22673  0.1453 0.07945 0.07604
 121150 0.22678 0.14534 0.07945 0.07605
 121200 0.22682 0.14539 0.07947 0.07605
 121250 0.22686 0.14543 0.07949 0.07605
 121300 0.22689 0.14546 0.07951 0.07605
 121350 0.22692 0.14549 0.07953 0.07605
 121400 0.22695 0.14552 0.07956 0.07605
 121450 0.22698 0.14554 0.07958 0.07605
 121500 0.22701 0.14555 0.07959 0.07605
 121550 0.22705 0.14557 0.07961 0.07604
 121600 0.22709 0.14559 0.07963 0.07603
 121650 0.22715 0.14561 0.07965 0.07602
 121700 0.22721 0.14562 0.07965 0.07601
 121750 0.22728 0.14563 0.07966 0.07601
 121800 0.22735 0.14564 0.07966 0.07601
 121850 0.22742 0.14563 0.07966 0.07601
 121900  0.2275 0.14563 0.07966 0.07602
 121950 0.22757 0.14562 0.07966 0.07603
 122000 0.22764 0.14562 0.07966 0.07604
 122050 0.22772 0.14562 0.07966 0.07605
 122100 0.22781 0.14562 0.07967 0.07607
 122150 0.22791 0.14561 0.07968 0.07608
 122200 0.22801 0.14561  0.0797  0.0761
 122250 0.22812 0.14561 0.07971 0.07612
 122300 0.22822 0.14561 0.07974 0.07614
 122350 0.22832 0.14561 0.07976 0.07614
 122400 0.22842 0.14562 0.07978 0.07614
 122450 0.22852 0.14563  0.0798 0.07614
 122500 0.22861 0.14564 0.07981 0.07614
 122550  0.2287 0.14564 0.07982 0.07614
 122600 0.22879 0.14564 0.07983 0.07614
 122650 0.22888 0.14564 0.07983 0.07614
 122700 0.22898 0.14564 0.07983 0.07614
 122750 0.22908 0.14562 0.07983 0.07614
 122800 0.22918 0.14559 0.07984 0.07614
 122850 0.22928 0.14556 0.07986 0.07614
 122900 0.22937 0.14552 0.07989 0.07613
 122950 0.22946 0.14549 0.07991 0.07612
 123000 0.22953 0.14546 0.07994 0.07611
 123050 0.22959 0.14542 0.07996  0.0761
 123100 0.22966 0.14539 0.07998 0.07609
 123150 0.22972 0.14536 0.07999 0.07608
 123200 0.22979 0.14533   0.08  0.07609
 123250 0.22986 0.14529   0.08  0.07609
 123300 0.22992 0.14526   0.08   0.0761
 123350 0.22999 0.14522   0.08  0.07609
 123400 0.23005 0.14517 0.07999 0.07608
 123450 0.23012 0.14513 0.07998 0.07607
 123500 0.23019 0.14508 0.07996 0.07606
 123550 0.23026 0.14504 0.07995 0.07605
 123600 0.23033 0.14501 0.07995 0.07604
 123650  0.2304 0.14498 0.07995 0.07603
 123700 0.23047 0.14496 0.07995 0.07603
 123750 0.23054 0.14494 0.07995 0.07602
 123800 0.23061 0.14493 0.07997 0.07602
 123850 0.23068 0.14492 0.07998 0.07603
 123900 0.23075 0.14492 0.07999 0.07603
 123950  0.2308 0.14491 0.08001 0.07605
 124000 0.23084 0.14491 0.08002 0.07606
 124050 0.23087 0.14491 0.08004 0.07608
 124100 0.23089 0.14491 0.08006 0.07609
 124150 0.23091 0.14492 0.08008 0.07611
 124200 0.23093 0.14493  0.0801 0.07612
 124250 0.23095 0.14494 0.08013 0.07613
 124300 0.23098 0.14494 0.08016 0.07614
 124350  0.231  0.14494 0.08018 0.07614
 124400 0.23102 0.14494 0.08019 0.07614
 124450 0.23105 0.14493  0.0802 0.07614
 124500 0.23108 0.14491  0.0802 0.07614
 124550 0.23111 0.14489  0.0802 0.07613
 124600 0.23114 0.14487  0.0802 0.07612
 124650 0.23116 0.14484  0.0802 0.07611
 124700 0.23117 0.14481  0.0802 0.07609
 124750 0.23118 0.14478 0.08021 0.07608
 124800  0.2312 0.14475  0.0802 0.07606
 124850 0.23121 0.14472  0.0802 0.07605
 124900 0.23124 0.14468  0.0802 0.07605
 124950 0.23126 0.14463  0.0802 0.07604
 125000  0.2313 0.14458  0.0802 0.07604
 125050 0.23133 0.14453  0.0802 0.07603
 125100 0.23137 0.14448 0.08021 0.07602
 125150 0.23141 0.14445 0.08021 0.07601
 125200 0.23146 0.14442 0.08022  0.076
 125250 0.23151 0.14439 0.08022 0.07599
 125300 0.23155 0.14436 0.08022 0.07597
 125350 0.23158 0.14435 0.08022 0.07596
 125400 0.23161 0.14434 0.08023 0.07595
 125450 0.23163 0.14435 0.08023 0.07595
 125500 0.23165 0.14437 0.08024 0.07595
 125550 0.23165 0.14439 0.08024 0.07596
 125600 0.23166 0.14442 0.08025 0.07597
 125650 0.23167 0.14443 0.08026 0.07598
 125700 0.23167 0.14445 0.08028 0.07598
 125750 0.23167 0.14446  0.0803 0.07598
 125800 0.23167 0.14446 0.08032 0.07598
 125850 0.23168 0.14446 0.08033 0.07598
 125900  0.2317 0.14446 0.08034 0.07596
 125950 0.23172 0.14447 0.08035 0.07595
 126000 0.23175 0.14447 0.08035 0.07594
 126050 0.23179 0.14447 0.08035 0.07593
 126100 0.23184 0.14448 0.08036 0.07591
 126150  0.2319 0.14449 0.08036 0.07589
 126200 0.23197 0.14449 0.08037 0.07586
 126250 0.23204  0.1445 0.08038 0.07583
 126300 0.23212 0.14449 0.08038 0.07579
 126350 0.23219 0.14449 0.08038 0.07575
 126400 0.23227 0.14448 0.08038 0.07572
 126450 0.23236 0.14446 0.08037 0.07569
 126500 0.23245 0.14443 0.08036 0.07567
 126550 0.23255 0.14439 0.08034 0.07565
 126600 0.23267 0.14434 0.08033 0.07565
 126650 0.23279 0.14429 0.08032 0.07565
 126700 0.23292 0.14424 0.08032 0.07566
 126750 0.23305  0.1442 0.08032 0.07567
 126800 0.23319 0.14417 0.08032 0.07568
 126850 0.23333 0.14414 0.08032 0.07569
 126900 0.23348 0.14411 0.08032  0.0757
 126950 0.23363 0.14409 0.08033  0.0757
 127000 0.23379 0.14408 0.08033  0.0757
 127050 0.23395 0.14407 0.08034  0.0757
 127100 0.23412 0.14407 0.08036 0.07569
 127150  0.2343 0.14407 0.08037 0.07568
 127200 0.23446 0.14407 0.08039 0.07566
 127250 0.23463 0.14406 0.08041 0.07565
 127300 0.23479 0.14405 0.08044 0.07563
 127350 0.23495 0.14406 0.08046 0.07562
 127400 0.23511 0.14407 0.08048 0.07562
 127450 0.23526 0.14408  0.0805 0.07562
 127500 0.23542 0.14409 0.08051 0.07562
 127550 0.23558  0.1441 0.08051 0.07562
 127600 0.23574 0.14412 0.08052 0.07561
 127650  0.2359 0.14413 0.08054 0.07561
 127700 0.23606 0.14414 0.08054  0.0756
 127750 0.23622 0.14414 0.08055 0.07559
 127800 0.23638 0.14414 0.08056 0.07558
 127850 0.23654 0.14413 0.08057 0.07557
 127900 0.23668 0.14412 0.08058 0.07557
 127950 0.23681 0.14411 0.08058 0.07556
 128000 0.23693 0.14411 0.08058 0.07555
 128050 0.23704 0.14411 0.08059 0.07554
 128100 0.23713 0.14411  0.0806 0.07552
 128150 0.23723 0.14411 0.08061 0.07549
 128200 0.23732  0.1441 0.08061 0.07546
 128250  0.2374 0.14408 0.08062 0.07543
 128300 0.23749 0.14405 0.08063  0.0754
 128350 0.23757 0.14402 0.08064 0.07538
 128400 0.23766 0.14397 0.08064 0.07536
 128450 0.23774 0.14393 0.08065 0.07534
 128500  0.2378 0.14388 0.08065 0.07533
 128550 0.23785 0.14385 0.08067 0.07532
 128600 0.23788 0.14383 0.08068 0.07532
 128650 0.23791  0.1438 0.08069 0.07532
 128700 0.23795 0.14377  0.0807 0.07532
 128750 0.23797 0.14373 0.08071 0.07533
 128800 0.23798 0.14369 0.08071 0.07535
 128850 0.23799 0.14364 0.08071 0.07536
 128900 0.23798  0.1436 0.08071 0.07537
 128950 0.23798 0.14355 0.08071 0.07538
 129000 0.23797 0.14351  0.0807 0.07538
 129050 0.23797 0.14347 0.08069 0.07538
 129100 0.23798 0.14343 0.08069 0.07538
 129150 0.23798  0.1434 0.08068 0.07537
 129200 0.23799 0.14337 0.08069 0.07537
 129250 0.23799 0.14334 0.08069 0.07537
 129300 0.23799 0.14332  0.0807 0.07537
 129350 0.23799 0.14331  0.0807 0.07538
 129400 0.23799 0.14329 0.08071 0.07539
 129450 0.23799 0.14327 0.08071  0.0754
 129500  0.238  0.14326 0.08071 0.07541
 129550 0.23801 0.14324 0.08071 0.07541
 129600 0.23803 0.14321 0.08072 0.07541
 129650 0.23805 0.14319 0.08072  0.0754
 129700 0.23808 0.14316 0.08072  0.0754
 129750 0.23812 0.14312 0.08074 0.07539
 129800 0.23815 0.14309 0.08075 0.07538
 129850 0.23818 0.14306 0.08076 0.07536
 129900 0.23822 0.14304 0.08078 0.07535
 129950 0.23826 0.14301 0.08079 0.07533
 130000 0.23829 0.14299 0.08079 0.07532
 130050 0.23831 0.14298  0.0808  0.0753
 130100 0.23835 0.14296 0.08081  0.0753
 130150 0.23838 0.14295 0.08082 0.07529
 130200  0.2384 0.14293 0.08083 0.07529
 130250 0.23843  0.1429 0.08085 0.07529
 130300 0.23846 0.14288 0.08086 0.07528
 130350  0.2385 0.14286 0.08086 0.07527
 130400 0.23854 0.14284 0.08085 0.07527
 130450 0.23858 0.14282 0.08084 0.07526
 130500 0.23863 0.14279 0.08084 0.07526
 130550 0.23867 0.14277 0.08084 0.07525
 130600 0.23871 0.14273 0.08084 0.07524
 130650 0.23875 0.14269 0.08085 0.07523
 130700 0.23879 0.14264 0.08086 0.07522
 130750 0.23883 0.14259 0.08087  0.0752
 130800 0.23887 0.14253  0.0809 0.07519
 130850 0.23891 0.14249 0.08093 0.07517
 130900 0.23893 0.14245 0.08095 0.07517
 130950 0.23895 0.14242 0.08098 0.07516
 131000 0.23897 0.14239 0.08101 0.07515
 131050  0.239  0.14238 0.08104 0.07514
 131100 0.23904 0.14237 0.08106 0.07512
 131150 0.23907 0.14236 0.08107 0.07511
 131200 0.23911 0.14235 0.08108  0.0751
 131250 0.23914 0.14234 0.08109 0.07508
 131300 0.23918 0.14233 0.08109 0.07507
 131350 0.23921 0.14231  0.0811 0.07506
 131400 0.23925 0.14229  0.0811 0.07505
 131450  0.2393 0.14227 0.08109 0.07504
 131500 0.23935 0.14223 0.08109 0.07503
 131550  0.2394 0.14219 0.08109 0.07501
 131600 0.23945 0.14213 0.08109 0.07499
 131650  0.2395 0.14208 0.08109 0.07497
 131700 0.23955 0.14201 0.08109 0.07495
 131750  0.2396 0.14194  0.0811 0.07492
 131800 0.23965 0.14187 0.08111  0.0749
 131850 0.23969 0.14179 0.08112 0.07488
 131900 0.23973 0.14173 0.08114 0.07486
 131950 0.23978 0.14166 0.08115 0.07484
 132000 0.23983 0.14161 0.08117 0.07481
 132050 0.23989 0.14156 0.08119 0.07479
 132100 0.23995 0.14151 0.08122 0.07476
 132150   0.24  0.14146 0.08125 0.07474
 132200 0.24005 0.14141 0.08127 0.07472
 132250 0.24009 0.14137 0.08129 0.07469
 132300 0.24013 0.14132  0.0813 0.07467
 132350 0.24016 0.14129 0.08131 0.07466
 132400 0.24018 0.14125 0.08132 0.07465
 132450  0.2402 0.14122 0.08132 0.07463
 132500 0.24021 0.14118 0.08133 0.07462
 132550 0.24022 0.14114 0.08134 0.07461
 132600 0.24022  0.1411 0.08136 0.07461
 132650 0.24022 0.14107 0.08137  0.0746
 132700 0.24022 0.14105 0.08139 0.07459
 132750 0.24021 0.14102  0.0814 0.07459
 132800  0.2402 0.14101  0.0814 0.07458
 132850 0.24017 0.14101 0.08139 0.07458
 132900 0.24014 0.14101 0.08138 0.07457
 132950 0.24011 0.14102 0.08137 0.07457
 133000 0.24006 0.14103 0.08134 0.07457
 133050   0.24  0.14104 0.08132 0.07457
 133100 0.23994 0.14105  0.0813 0.07456
 133150 0.23988 0.14107 0.08128 0.07454
 133200 0.23981 0.14109 0.08126 0.07452
 133250 0.23975 0.14111 0.08124 0.07451
 133300 0.23968 0.14113 0.08124 0.07449
 133350  0.2396 0.14115 0.08124 0.07448
 133400 0.23952 0.14116 0.08124 0.07446
 133450 0.23942 0.14118 0.08124 0.07444
 133500 0.23933 0.14118 0.08123 0.07442
 133550 0.23924 0.14117 0.08121 0.07439
 133600 0.23916 0.14115  0.0812 0.07437
 133650 0.23909 0.14111  0.0812 0.07435
 133700 0.23902 0.14107  0.0812 0.07433
 133750 0.23896 0.14102 0.08121 0.07432
 133800  0.2389 0.14096 0.08121 0.07431
 133850 0.23885 0.14089 0.08121  0.0743
 133900 0.23879 0.14081 0.08121 0.07429
 133950 0.23875 0.14074 0.08122 0.07429
 134000 0.23871 0.14066 0.08122 0.07429
 134050 0.23866 0.14057 0.08123 0.07429
 134100 0.23862 0.14048 0.08124 0.07428
 134150 0.23858 0.14039 0.08124 0.07427
 134200 0.23856 0.14031 0.08125 0.07426
 134250 0.23856 0.14022 0.08126 0.07425
 134300 0.23857 0.14014 0.08127 0.07424
 134350 0.23858 0.14006 0.08128 0.07423
 134400 0.23861 0.13997 0.08129 0.07422
 134450 0.23865 0.13989 0.08129 0.07421
